Timeline,Start time,Duration,Row,Instance number, ,25 Build Up,Attack,BS,BS Outcome - Direct Ball Win APP,BS Outcome - Direct Ball Win DUKE,BS Outcome - Direct turnover APP,BS Outcome - Direct turnover DUKE,BS Outcome - In Direct Ball Win APP,BS Outcome - In Direct Ball Win DUKE,BS Outcome - In Direct turnover APP,BS Outcome - In Direct turnover DUKE,BS Outcome - New BS APP,BS Outcome - New BS DUKE,Ball Start,Circle Entry,From Zone APP,From Zone DUKE,Goal Type,Outcome +,Outcome -,Outcome Neutral,Presses,Scouting,Set Piece,Shoot Out,Shoot Out Score,Shoot Outs,Start Type APP,Start Type DUKE,To Zone APP,To Zone DUKE,Ungrouped,Notes,Flags
dukeappst,2009.9706727179987,14.710182837556886,BB DUKE,27,,,,,,,,,,,,,,NewBS A25 DUKE,BS 3,,,From AMid DUKE,,,,Free Hit,,,,,,,,,,"To AMid DUKE, To A25 DUKE",", , , , Home Game, Q5, DUKE 2 - 1  APP, DUKE 7v7 APP, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, Out of Conf",,
dukeappst,2022.6808555555556,11.93786666666665,BB DUKE,28,,,,,BW D25 APP,,,BL A25 DUKE,,,,,,,BS 4,,,"From A25 DUKE, From A25 DUKE",,"Circle Pass DUKE, CE DUKE, CE DUKE, Chance DUKE, Shot DUKE","Turnover, Interception",,,,,,,,,,,"To A25 DUKE, To Circle DUKE",", , , , , , Home Game, DUKE 2 - 1  APP, Q5, DUKE 7v7 APP, BW4 DUKE, Start A25 DUKE, BS4 DUKE, Regular Season, Out of Conf",,
dukeappst,2042.7995237389976,18.999524107003026,BB DUKE,29,,,,,,,,,TOW AMid APP,,,TO DMid DUKE,,,BS 3,,,"From AMid DUKE, From DMid DUKE",,,"Turnover, Ball Out",,,,,,,,,,,"To AMid DUKE, To DMid DUKE, To AMid DUKE",", , , , , , Home Game, Q5, DUKE 2 - 1  APP, DUKE 7v7 APP, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, Out of Conf",,
dukeappst,2102.996780965996,21.32144125622608,BB DUKE,30, ,,,,BW D25 APP,,,BL A25 DUKE,,,,,,,BS 1,Right,,"From D25 DUKE, From DMid DUKE, From AMid DUKE, From A25 DUKE, From A25 DUKE",,"CE DUKE, CE DUKE","ACE-0 DUKE, Turnover, Interception",,,,,,,,,,,"To D25 DUKE, To DMid DUKE, To AMid DUKE, To A25 DUKE, To Circle DUKE",", , , , , , , , , Home Game, Q5, DUKE 2 - 1  APP, DUKE 7v7 APP, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
dukeappst,2276.0927037750002,18.206841317997714,BB DUKE,31,,,,,BW D25 APP,,,BL A25 DUKE,,,,,,,,,,"From , From AMid DUKE",,,"Turnover, Duel Lost",,,,,,,,,LC DUKE,,"To AMid DUKE, To A25 DUKE",", , , , , , Home Game, DUKE 2 - 1  APP, Q5, DUKE 7v7 APP, Start LC DUKE, Start LC DUKE, Regular Season, Out of Conf",,
dukeappst,2358.1485275719983,15.351050205779302,BB DUKE,32,,,,,,,,,,,,,,NewBS D25 DUKE,BS 1,,,,,,,Free Hit,,,,,,,,,,To D25 DUKE,", , , Home Game, Q5, DUKE 2 - 1  APP, DUKE 7v7 APP, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
dukeappst,2371.6995578759984,25.05010879066822,BB DUKE,33,,,,,BW AMid APP,,,BL DMid DUKE,,,,,,,BS 1,,,From D25 DUKE,,,"Turnover, Interception",,,,,,,,,,,"To D25 DUKE, To DMid DUKE",", , , , , Home Game, Q5, DUKE 2 - 1  APP, DUKE 7v7 APP, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
dukeappst,2438.399030056999,34.70102133400087,BB DUKE,34,,,,,,,,,,,,,,NewBS AMid DUKE,BS 3,,,"From AMid DUKE, From DMid DUKE, From DMid DUKE, From DMid DUKE",,,,Sideline,,,,,,,,,,"To AMid DUKE, To DMid DUKE, To AMid DUKE, To DMid DUKE, To AMid DUKE",", , , , , , , Home Game, Q5, DUKE 2 - 1  APP, DUKE 7v7 APP, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, Out of Conf",,
dukeappst,2471.4328860849973,16.267298238003605,BB DUKE,35,,,,,,,,,,,,,,NewBS AMid DUKE,BS 3,,,,,,,Free Hit,,,,,,,,,,To AMid DUKE,", , , Home Game, Q5, DUKE 2 - 1  APP, DUKE 7v7 APP, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, Out of Conf",,
dukeappst,2486.3134403459967,23.515056216002904,BB DUKE,36,,,,,,,,,,,,,,NewBS A25 DUKE,BS 3,,,"From AMid DUKE, From AMid DUKE, From DMid DUKE",,,,Free Hit,,,,,,,,,,"To AMid DUKE, To DMid DUKE, To AMid DUKE, To A25 DUKE",", , , , , , Home Game, Q5, DUKE 2 - 1  APP, DUKE 7v7 APP, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, Out of Conf",,
dukeappst,2509.0997859349955,12.331780363003872,BB DUKE,37,,,,,,,,,,,,,,NewBS A25 DUKE,BS 5,,,,,,,Free Hit,,,,,,,,,,To A25 DUKE,", , , Home Game, Q5, DUKE 2 - 1  APP, DUKE 7v7 APP, BW4 DUKE, Start A25 DUKE, Regular Season, Out of Conf",,
dukeappst,2521.0616333333332,8.134998963663293,BB DUKE,38,,,,,BW D25 APP,,,BL A25 DUKE,,,,,,,BS 4,,,,,,"Turnover, End Line",,,,,,,,,,,To A25 DUKE,", , , , Home Game, Q5, DUKE 2 - 1  APP, DUKE 7v7 APP, BW4 DUKE, Start A25 DUKE, BS4 DUKE, Regular Season, Out of Conf",,
dukeappst,2715.073504769332,8.883589902334279,BB DUKE,39,,,,,BW AMid APP,,,BL DMid DUKE,,,,,,,BS 3,,,From AMid DUKE,,,"Turnover, End Line",,,,,,,,,,,"To AMid DUKE, To DMid DUKE",", , , , , Home Game, Q3, DUKE 1 - 0  APP, DUKE 11v11 APP, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, Out of Conf",,
dukeappst,2765.480804407999,25.243871814333488,BB DUKE,40,,,,,,,,,,,,,,NewBS D25 DUKE,BS 1,,,"From D25 DUKE, From DMid DUKE",,,,Sideline,,,,,,,,,,"To D25 DUKE, To DMid DUKE, To D25 DUKE",", , , , , Home Game, Q3, DUKE 1 - 0  APP, DUKE 11v11 APP, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
dukeappst,2791.748561938667,8.547588613331754,BB DUKE,41,,,,,BW AMid APP,,,BL DMid DUKE,,,,,,,BS 2,,,,,,"Turnover, Interception",,,,,,,,,,,To DMid DUKE,", , , , Home Game, Q3, DUKE 1 - 0  APP, DUKE 11v11 APP, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
dukeappst,2952.8223709796666,25.798565819332453,BB DUKE,42,,,,,BW AMid APP,,,BL DMid DUKE,,,,,,,BS,,,"From DMid DUKE, From D25 DUKE",,,"Turnover, End Line",,,,,,,,,,,"To DMid DUKE, To D25 DUKE, To DMid DUKE",", , , , , , Home Game, Q3, DUKE 1 - 1  APP, DUKE 11v11 APP, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
dukeappst,2998.052855418334,20.5507802549987,BB DUKE,43, ,,,,,,,,,,,,,,BS 3,Middle,,"From AMid DUKE, From A25 DUKE, From A25 DUKE, From A25 DUKE, From A25 DUKE",,"CE DUKE, CE DUKE, Chance DUKE, Shot DUKE, CE DUKE, CE DUKE, Chance DUKE, Shot DUKE, PC Win DUKE, CE DUKE, PC Win DUKE, CE DUKE",,,,,,,,,,,,"To AMid DUKE, To A25 DUKE, To Circle DUKE, To Circle DUKE, To Circle DUKE",", , , , , , , Home Game, Q3, DUKE 1 - 1  APP, DUKE 11v11 APP, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, Out of Conf",,
dukeappst,3101.915371552332,12.265077089335136,BB DUKE,44,,,,,,,,,,,,,,NewBS A25 DUKE,,,From D25 APP,From AMid DUKE,,,,Free Hit,,,,,,,,,,"To AMid DUKE, To A25 DUKE",", , , Home Game, Q3, BW1 APP, DUKE 11v11 APP, DUKE 1 - 1  APP, Start AMid DUKE, Regular Season, Out of Conf",,
dukeappst,3114.2172491869987,17.6695717040011,BB DUKE,45, ,,,,,,,,TOW D25 APP,,,TO A25 DUKE,,,BS 5,Middle,,"From A25 DUKE, From A25 DUKE",,"CE DUKE, CE DUKE","ACE-0 DUKE, Foul Against, Turnover",,,,,,,,,,,"To A25 DUKE, To Circle DUKE",", , , , , , Home Game, Q3, DUKE 1 - 1  APP, DUKE 11v11 APP, BW4 DUKE, Start A25 DUKE, Regular Season, Out of Conf",,
dukeappst,3181.6784112856653,9.906968355668596,BB DUKE,46,,,,,,,,,TOW D25 APP,,,TO A25 DUKE,,,BS 4,,,From ,,,"Foul Against, Turnover",,,,,,,,,LC DUKE,,To A25 DUKE,", , , , , Home Game, DUKE 1 - 1  APP, Q3, DUKE 11v11 APP, Start LC DUKE, Start LC DUKE, BS4 DUKE, Regular Season, Out of Conf",,
dukeappst,3211.504954063333,21.791496244999962,BB DUKE,47, ,,,,,,,,,,,,,NewBS A25 DUKE,BS 2,Middle,,"From DMid DUKE, From AMid DUKE, From AMid DUKE",,,,Free Hit,,,,,,,,,,"To DMid DUKE, To AMid DUKE, To A25 DUKE",", , , , , , Home Game, Q3, DUKE 1 - 1  APP, DUKE 11v11 APP, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
dukeappst,3233.108301453665,11.182729860001928,BB DUKE,48, ,,,,,,,,,,,,,,BS 5,Right,,"From A25 DUKE, From A25 DUKE, From A25 DUKE",,"CE DUKE, CE DUKE, Chance DUKE, Shot DUKE, PC Win DUKE, CE DUKE, PC Win DUKE, CE DUKE",,,,,,,,,,,,"To A25 DUKE, To Circle DUKE, To Circle DUKE",", , , , , Home Game, Q3, BW4 DUKE, DUKE 11v11 APP, DUKE 1 - 1  APP, Start A25 DUKE, Regular Season, Out of Conf",,
dukeappst,3404.3986746033333,26.90099429699967,BB DUKE,49,,,,,,,,,,,,,,NewBS A25 DUKE,BS 4,,,,,,,Free Hit,,,,,,,,,,To A25 DUKE,", , , Home Game, Q3, DUKE 1 - 1  APP, DUKE 11v11 APP, BW4 DUKE, Start A25 DUKE, BS4 DUKE, Regular Season, Out of Conf",,
dukeappst,3430.1004295223315,21.475067100335764,BB DUKE,50, ,,,,,,,,,,,,,NewBS A25 DUKE,BS 3,Middle,,"From AMid DUKE, From AMid DUKE, From A25 DUKE",,"CE DUKE, CE DUKE, Chance DUKE, Shot DUKE",,Long Corner,,,,,,,,,,"To AMid DUKE, To A25 DUKE, To Circle DUKE",", , , , , , Home Game, Q3, DUKE 1 - 1  APP, DUKE 11v11 APP, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, Out of Conf",,
dukeappst,3451.045732425334,11.818807490664312,BB DUKE,51, ,,,,BW D25 APP,,,BL A25 DUKE,,,,,,,BS 4,Middle,,"From , From A25 DUKE, From A25 DUKE",,"CE DUKE, CE DUKE, Chance DUKE, Shot DUKE","Turnover, Interception",,,,,,,,,LC DUKE,,"To A25 DUKE, To Circle DUKE",", , , , , , , Home Game, DUKE 1 - 1  APP, Q3, DUKE 11v11 APP, Start LC DUKE, Start LC DUKE, BS4 DUKE, Regular Season, Out of Conf",,
dukeappst,3491.0247523913317,27.156490645667418,BB DUKE,52,,,,,BW DMid APP,,,BL AMid DUKE,,,,,,,BS 3,,,"From AMid DUKE, From AMid DUKE",,,"Turnover, End Line",,,,,,,,,,,"To AMid DUKE, To DMid DUKE, To AMid DUKE",", , , , , , Home Game, Q3, DUKE 1 - 1  APP, DUKE 11v11 APP, Start AMid DUKE, BS3 DUKE, Regular Season, Out of Conf",,
dukeappst,3550.6134027799994,17.57721664233486,BB DUKE,53,,,,,BW D25 APP,,,BL A25 DUKE,,,,,,,BS 3,,,From AMid DUKE,,,"Turnover, Duel Lost",,,,,,,,,,,"To AMid DUKE, To A25 DUKE",", , , , , Home Game, Q3, DUKE 1 - 1  APP, DUKE 11v11 APP, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, Out of Conf",,
dukeappst,3578.4237351199995,33.561634901000616,BB DUKE,54,,,,,BW DMid APP,,,BL AMid DUKE,,,,,,,BS 2,,,From DMid DUKE,,,"Turnover, Duel Lost",,,,,,,,,,,"To DMid DUKE, To AMid DUKE",", , , , , Home Game, Q3, DUKE 1 - 1  APP, DUKE 11v11 APP, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
dukeappst,3682.188407725333,15.530989023332495,BB DUKE,55,,,,,BW DMid APP,,,BL AMid DUKE,,,,,,,BS 2,,,"From DMid DUKE, From DMid DUKE, From DMid DUKE",,,"Turnover, Interception",,,,,,,,,,,"To DMid DUKE, To D25 DUKE, To DMid DUKE, To AMid DUKE",", , , , , , , Home Game, Q3, DUKE 1 - 1  APP, DUKE 11v11 APP, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
dukeappst,3775.903690477001,5.5273267653319635,BB DUKE,56,,,,,BW D25 APP,,,BL A25 DUKE,,,,,,,,,,,,,"Turnover, Duel Lost",,,,,,,,,,,To A25 DUKE,", , , , Home Game, DUKE 1 - 1  APP, Q3, DUKE 11v11 APP, PC, BW4 DUKE, Start A25 DUKE, Regular Season, Out of Conf",,
dukeappst,3819.977490868332,13.302747722333606,BB DUKE,57,,,,,BW AMid APP,,,BL DMid DUKE,,,,,,,BS,,,From D25 DUKE,,,"Turnover, Interception",,,,,,,,,,,"To D25 DUKE, To DMid DUKE",", , , , , Home Game, Q3, DUKE 1 - 1  APP, DUKE 10v11 APP, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
dukeappst,4137.686307472666,8.880262427333037,BB DUKE,58,,,,,,,,,TOW D25 APP,,,TO A25 DUKE,,,BS,,From DMid APP,From AMid DUKE,,,"Foul Against, Turnover",,,,,,,,,,,"To AMid DUKE, To A25 DUKE",", , , , Home Game, Q4, BW2 APP, DUKE 11v11 APP, DUKE 1 - 1  APP, Start AMid DUKE, BS3 DUKE, Regular Season, Out of Conf",,
dukeappst,4190.377757760667,13.858207986664638,BB DUKE,59,,,,,,,,,,,,,,NewBS DMid DUKE,BS 1,,,"From D25 DUKE, From DMid DUKE",,,,Free Hit,,,,,,,,,,"To D25 DUKE, To DMid DUKE, To AMid DUKE",", , , , , Home Game, Q4, DUKE 1 - 1  APP, DUKE 11v11 APP, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
dukeappst,4202.955553933665,7.612791293002374,BB DUKE,60,,,,,BW DMid APP,,,BL AMid DUKE,,,,,,,BS 3,,,From AMid DUKE,,,"Turnover, Duel Lost",,,,,,,,,,,"To AMid DUKE, To A25 DUKE",", , , , , Home Game, Q4, DUKE 1 - 1  APP, DUKE 11v11 APP, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, Out of Conf",,
dukeappst,4246.641277939999,26.593085926334425,BB DUKE,61, ,,,,,,,,TOW D25 APP,,,TO A25 DUKE,,,BS 4,Left,,"From A25 DUKE, From AMid DUKE, From A25 DUKE, From A25 DUKE",,"CE DUKE, CE DUKE","ACE-0 DUKE, Foul Against, Turnover",,,,,,,,,LC DUKE,,"To A25 DUKE, To AMid DUKE, To A25 DUKE, To Circle DUKE",", , , , , , , , , , Home Game, Q4, Start LC DUKE, DUKE 11v11 APP, DUKE 1 - 1  APP, BW4 DUKE, Start LC DUKE, BS4 DUKE, Regular Season, Out of Conf",,
dukeappst,4321.531509070998,16.461038585002825,BB DUKE,62,,,,,,,,,,,,,,NewBS A25 DUKE,,,From D25 APP,From AMid DUKE,,,,Free Hit,,,,,,,,,,"To AMid DUKE, To A25 DUKE",", , , Home Game, Q4, BW1 APP, DUKE 11v11 APP, DUKE 1 - 1  APP, Start AMid DUKE, Regular Season, Out of Conf",,
dukeappst,4339.599408818666,13.152611124666691,BB DUKE,63,,,,,BW DMid APP,,,BL AMid DUKE,,,,,,,BS 4,,,From A25 DUKE,,,"Turnover, Interception",,,,,,,,,,,"To A25 DUKE, To AMid DUKE",", , , , , Home Game, Q4, DUKE 1 - 1  APP, DUKE 11v11 APP, BW4 DUKE, Start A25 DUKE, BS4 DUKE, Regular Season, Out of Conf",,
dukeappst,4393.790731341665,19.52958716500143,BB DUKE,64,,,,,,,,,TOW DMid APP,,,TO AMid DUKE,,,BS 3,,,"From AMid DUKE, From DMid DUKE",,,"Foul Against, Turnover",,,,,,,,,,,"To AMid DUKE, To DMid DUKE, To AMid DUKE",", , , , , , Home Game, Q4, DUKE 1 - 1  APP, DUKE 11v11 APP, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, Out of Conf",,
dukeappst,4489.129484440999,17.636251113333856,BB DUKE,65," ,  ",Right,,,,,,,TOW D25 APP,,,TO A25 DUKE,,,BS 4,Right,,"From , From A25 DUKE, From A25 DUKE",,"CE DUKE, CE DUKE","ACE-0 DUKE, Foul Against, Turnover",,,,,,,,,LC DUKE,,"To A25 DUKE, To Circle DUKE",", , , , , , , Home Game, DUKE 1 - 1  APP, Q4, DUKE 11v11 APP, Start LC DUKE, Start LC DUKE, BS4 DUKE, Regular Season, Out of Conf",,
dukeappst,4537.460144060664,18.02022114333522,BB DUKE,66, ,,,,,,,,,,,,,,BS 2,Left,,"From DMid DUKE, From A25 DUKE, From A25 DUKE",,"PC Win DUKE, CE DUKE, PC Win DUKE, CE DUKE",,,,,,,,,,,,"To DMid DUKE, To A25 DUKE, To Circle DUKE",", , , , , Home Game, Q4, DUKE 1 - 1  APP, DUKE 11v11 APP, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
dukeappst,4617.047229997001,6.653624774999116,BB DUKE,67,,,,,BW D25 APP,,,BL A25 DUKE,,,,,,,BS 4,,,,,,"Turnover, Duel Lost",,,,,,,,,,,To A25 DUKE,", , , , Home Game, Q4, DUKE 1 - 1  APP, DUKE 11v11 APP, BW4 DUKE, Start A25 DUKE, BS4 DUKE, Regular Season, Out of Conf",,
dukeappst,4653.925817763667,11.283879678999256,BB DUKE,68,,,,,BW D25 APP,,,BL A25 DUKE,,,,,,,BS 4,,,,,,"Turnover, Duel Lost",,,,,,,,,,,To A25 DUKE,", , , , Home Game, Q4, DUKE 1 - 1  APP, DUKE 11v11 APP, BW4 DUKE, Start A25 DUKE, BS4 DUKE, Regular Season, Out of Conf",,
dukeappst,4736.890380916332,32.23150026766871,BB DUKE,69,,,,,BW DMid APP,,,BL AMid DUKE,,,,,,,BS 2,,,"From DMid DUKE, From D25 DUKE, From DMid DUKE",,,"Turnover, Duel Lost",,,,,,,,,,,"To DMid DUKE, To D25 DUKE, To DMid DUKE, To AMid DUKE",", , , , , , , Home Game, Q4, DUKE 1 - 1  APP, DUKE 11v11 APP, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
dukeappst,4801.785957240665,43.65583908166809,BB DUKE,70, ,,,,BW D25 APP,,,BL A25 DUKE,,,,,,,BS 3,Right,,"From AMid DUKE, From DMid DUKE, From AMid DUKE, From A25 DUKE, From A25 DUKE",,"CE DUKE, CE DUKE, Chance DUKE, Shot DUKE","Turnover, Interception",,,,,,,,,,,"To AMid DUKE, To DMid DUKE, To AMid DUKE, To A25 DUKE, To Circle DUKE",", , , , , , , , , Home Game, Q4, DUKE 1 - 1  APP, DUKE 11v11 APP, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, Out of Conf",,
dukeappst,4913.78405328,20.241955222998513,BB DUKE,71,,,,,BW AMid APP,,,BL DMid DUKE,,,,,,,BS 2,,,"From DMid DUKE, From D25 DUKE",,,"Turnover, Interception",,,,,,,,,,,"To DMid DUKE, To D25 DUKE, To DMid DUKE",", , , , , , Home Game, Q4, DUKE 1 - 1  APP, DUKE 11v11 APP, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
dukeappst,4947.860198894667,28.649523989667614,BB DUKE,72, ,,,,,,,,TOW D25 APP,,,TO A25 DUKE,,,BS 3,Left,,"From AMid DUKE, From AMid DUKE, From AMid DUKE, From A25 DUKE, From A25 DUKE",,"CE DUKE, CE DUKE","ACE-0 DUKE, Foul Against, Turnover",,,,,,,,,,,"To AMid DUKE, To DMid DUKE, To AMid DUKE, To A25 DUKE, To Circle DUKE",", , , , , , , , , Home Game, Q4, DUKE 1 - 1  APP, DUKE 11v11 APP, Start AMid DUKE, BS3 DUKE, Regular Season, Out of Conf",,
dukeappst,5517.736002768665,54.966382258335216,BB DUKE,73,,,,,,,,,,,,,,NewBS AMid DUKE,BS 2,,,"From DMid DUKE, From DMid DUKE, From DMid DUKE, From DMid DUKE, From DMid DUKE, From AMid DUKE, From DMid DUKE, From DMid DUKE, From DMid DUKE",,,,Free Hit,,,,,,,,,,"To DMid DUKE, To D25 DUKE, To DMid DUKE, To D25 DUKE, To DMid DUKE, To AMid DUKE, To DMid DUKE, To D25 DUKE, To DMid DUKE, To AMid DUKE",", , , , , , , , , , , , Home Game, Q5, DUKE 1 - 1  APP, DUKE 7v7 APP, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
dukeappst,5574.497062649998,17.021924522668996,BB DUKE,74, ,,,,,,,,,,,,,NewBS A25 DUKE,BS 3,Left,,"From AMid DUKE, From AMid DUKE",,,,Long Corner,,,,,,,,,,"To AMid DUKE, To A25 DUKE",", , , , , Home Game, Q5, DUKE 1 - 1  APP, DUKE 7v7 APP, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, Out of Conf",,
dukeappst,5592.201544705,7.54638202499882,BB DUKE,75,,,,,BW D25 APP,,,BL A25 DUKE,,,,,,,BS 4,,,From ,,,"Turnover, Duel Lost",,,,,,,,,LC DUKE,,To A25 DUKE,", , , , , Home Game, DUKE 1 - 1  APP, Q5, DUKE 7v7 APP, Start LC DUKE, Start LC DUKE, BS4 DUKE, Regular Season, Out of Conf",,
dukeappst,369.2042725299994,11.995203776997357,DMid DUKE,1,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To DMid DUKE,", Home Game, Q4, BW3 DUKE, DUKE 1 - 1  APP, DUKE 11v11 APP, Start AMid DUKE, Regular Season, Out of Conf",,
dukeappst,392.39756506399794,10.50188468000033,DMid DUKE,2,,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,", Home Game, Q4, BW3 DUKE, DUKE 1 - 1  APP, DUKE 11v11 APP, Start AMid DUKE, Regular Season, Out of Conf",,
dukeappst,411.37215838999794,15.426824418003832,DMid DUKE,3,,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,", Home Game, Q4, BW3 DUKE, DUKE 1 - 1  APP, DUKE 11v11 APP, Start AMid DUKE, Regular Season, Out of Conf",,
dukeappst,478.1993656179968,4.127270655001723,DMid DUKE,4,,,,,,,,,,,,,,,,,From D25 APP,,,,,,,,,,,,,,,To DMid DUKE,", Home Game, DUKE 1 - 1  APP, Q4, DUKE 11v11 APP, Start Interception, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
dukeappst,496.899040301,3.300029025000299,DMid DUKE,5,,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,", Home Game, Q4, BW1 DUKE, DUKE 1 - 1  APP, DUKE 11v11 APP, Start D25 DUKE, Regular Season, Out of Conf",,
dukeappst,677.0982782300024,7.901438704997986,DMid DUKE,6,,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,", Home Game, Q4, DUKE 1 - 1  APP, DUKE 11v11 APP, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
dukeappst,721.1933268189965,6.237112243000865,DMid DUKE,7,,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,", Home Game, DUKE 1 - 1  APP, Q4, DUKE 11v11 APP, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
dukeappst,748.7994270129973,4.816180746002942,DMid DUKE,8,,,,,,,,,,,,,,,,,From DMid APP,,,,,,,,,,,,,,,To DMid DUKE,", Home Game, Q4, DUKE 1 - 1  APP, DUKE 11v11 APP, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
dukeappst,779.6171418229993,6.8815067729999555,DMid DUKE,9,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To DMid DUKE,", Home Game, Q4, BW3 DUKE, DUKE 1 - 1  APP, DUKE 11v11 APP, Start AMid DUKE, Regular Season, Out of Conf",,
dukeappst,800.432037475999,4.4650755010002285,DMid DUKE,10,,,,,,,,,TOW DMid APP,,,TO AMid DUKE,,,,,,From AMid DUKE,,,"Foul Against, Turnover",,,,,,,,,,,To DMid DUKE,", , , Home Game, Q4, BW3 DUKE, DUKE 1 - 1  APP, DUKE 11v11 APP, Start AMid DUKE, Regular Season, Out of Conf",,
dukeappst,834.7992668710017,5.898519358996396,DMid DUKE,11,,,,,,,,,,,,,,,,,From DMid APP,,,,,,,,,,,,,,,To DMid DUKE,", Home Game, DUKE 1 - 1  APP, Q4, DUKE 11v11 APP, Start Interception, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
dukeappst,841.7977708690013,4.576173575443136,DMid DUKE,12,,,,,BW AMid APP,,,BL DMid DUKE,,,,,,,,,,From D25 DUKE,,,"Turnover, Interception",,,,,,,,,,,To DMid DUKE,", , , Home Game, Q4, BW2 DUKE, DUKE 1 - 1  APP, DUKE 11v11 APP, Start DMid DUKE, Regular Season, Out of Conf",,
dukeappst,878.5029222222222,7.779655555555564,DMid DUKE,13,,,,,BW AMid APP,,,BL DMid DUKE,,,,,,,,,,From D25 DUKE,,,"Turnover, Duel Lost",,,Show - Outlet,,,,,,,,To DMid DUKE,", , , Home Game, Q4, DUKE 1 - 1  APP, DUKE 11v11 APP, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
dukeappst,954.5990208219972,8.000515866003639,DMid DUKE,14,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To DMid DUKE,", Home Game, Q4, DUKE 1 - 1  APP, DUKE 11v11 APP, Start AMid DUKE, BS3 DUKE, Regular Season, Out of Conf",,
dukeappst,963.4961552589987,12.203194149998694,DMid DUKE,15,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To DMid DUKE,", Home Game, DUKE 1 - 1  APP, Q4, DUKE 11v11 APP, Start AMid DUKE, BS3 DUKE, Regular Season, Out of Conf",,
dukeappst,983.0997384650012,7.899128653000389,DMid DUKE,16,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To DMid DUKE,", Home Game, DUKE 1 - 1  APP, Q4, DUKE 11v11 APP, Start AMid DUKE, BS3 DUKE, Regular Season, Out of Conf",,
dukeappst,1119.2117666666666,13.487249260332646,DMid DUKE,17,,,,,BW AMid APP,,,BL DMid DUKE,,,,,,,,,From D25 APP,,,,"Turnover, Interception",,,,,,,,,,,To DMid DUKE,", , , Home Game, DUKE 1 - 1  APP, BW1 APP, Q4, Start Interception, DUKE 11v11 APP, Start DMid DUKE, Regular Season, Out of Conf",,
