Timeline,Start time,Duration,Row,Instance number, ,25 Build Up,Attack,BB,BS,BS Outcome - Direct Ball Win DUKE,BS Outcome - Direct Ball Win Duke,BS Outcome - Direct Ball Win SJU,BS Outcome - Direct Ball Win STJoe,BS Outcome - Direct turnover DUKE,BS Outcome - Direct turnover Duke,BS Outcome - Direct turnover SJU,BS Outcome - Direct turnover STJoe,BS Outcome - In Direct Ball Win DUKE,BS Outcome - In Direct Ball Win Duke,BS Outcome - In Direct Ball Win SJU,BS Outcome - In Direct Ball Win STJoe,BS Outcome - In Direct turnover DUKE,BS Outcome - In Direct turnover Duke,BS Outcome - In Direct turnover SJU,BS Outcome - In Direct turnover STJoe,BS Outcome - New BS DUKE,BS Outcome - New BS Duke,BS Outcome - New BS SJU,BS Outcome - New BS STJoe,Ball Start,Build Zone,Circle Entry,Circle Zone,From Zone DUKE,From Zone Duke,From Zone SJU,From Zone STJoe,Goal Type,Neutral,Outcome +,Outcome -,Outcome Neutral,Presses,Scouting,Set Piece,Shoot Out,Shoot Out Score,Shoot Outs,Start Type Black,Start Type DUKE,Start Type Duke,Start Type Rutgers,Start Type SJU,Start Type STJoe,To Zone Black,To Zone DUKE,To Zone Duke,To Zone Rutgers,To Zone SJU,To Zone STJoe,Ungrouped,Notes,Flags
270822 SJU v Duke (Control Boat),5956.698185671332,8.314576897001643,STJoe,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270822 SJU v Duke (Control Boat),6014.042290428321,10.03747474201191,STJoe,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270822 SJU v Duke (Control Boat),6056.705780553337,3.1798199049871982,STJoe,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270822 SJU v Duke (Control Boat),6103.006844922317,13.625341654003023,STJoe,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270822 SJU v Duke (Control Boat),6130.37724490033,9.049232301997108,STJoe,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270822 SJU v Duke (Control Boat),6507.870843535328,29.548203697660938,STJoe,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270822 SJU v Duke (Control Boat),6651.495372534319,37.29353123201054,STJoe,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270822 SJU v Duke (Control Boat),6705.845225699995,20.60455085267313,STJoe,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270822 SJU v Duke (Control Boat),6766.053683078334,15.472905409334999,STJoe,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270822 SJU v Duke (Control Boat),6827.332959965005,4.62796558631635,STJoe,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270822 SJU v Duke (Control Boat),6852.16113615566,16.22960398934083,STJoe,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270822 SJU v Duke (Control Boat),6921.633338240658,13.78976530367072,STJoe,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270822 SJU v Duke (Control Boat),6943.544392499333,18.384327916995062,STJoe,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270822 SJU v Duke (Control Boat),6968.65961352133,13.362226664669834,STJoe,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270822 SJU v Duke (Control Boat),6992.058089484663,8.351490698992166,STJoe,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270822 SJU v Duke (Control Boat),7048.789151190664,5.3715258510083,STJoe,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270822 SJU v Duke (Control Boat),7092.1240010006495,17.314656119017855,STJoe,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270822 SJU v Duke (Control Boat),7168.213997427328,27.391764911008067,STJoe,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270822 SJU v Duke (Control Boat),7213.198549313996,9.785191955665141,STJoe,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270822 SJU v Duke (Control Boat),7447.915416805329,51.575793201666784,STJoe,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270822 SJU v Duke (Control Boat),7502.182023614335,14.219145792324525,STJoe,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270822 SJU v Duke (Control Boat),7525.644407907998,33.876937773666214,STJoe,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270822 SJU v Duke (Control Boat),7558.862300026655,1.9490409856734914,STJoe,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270822 SJU v Duke (Control Boat),7593.2871274256595,13.42529220133656,STJoe,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270822 SJU v Duke (Control Boat),7652.71980073,7.248927298005583,STJoe,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270822 SJU v Duke (Control Boat),7666.930118030006,31.79347287098517,STJoe,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270822 SJU v Duke (Control Boat),7742.813535143662,42.40215769833503,STJoe,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270822 SJU v Duke (Control Boat),7825.632365017655,19.40000146368766,STJoe,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270822 SJU v Duke (Control Boat),7887.388470020991,12.15872273433979,STJoe,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270822 SJU v Duke (Control Boat),477.14313412633743,8.220666009663091,BB STJoe,1,,,,,,BW DUKE AMid,,,,,,,BL STJoe DMid,,,,,,,,,,,,,BS 1,,,,,,,From STJoe D25,,,,"Interception, Turnover",,,,,,,,,,,,,,,,,,,"To D25 STJoe, To DMid STJoe",", , , , , Neutral, STJoe 0 - DUKE 0, Q1, VC Game 1, BW1 STJoe, BH, Start STJoe D25, BS1 STJoe, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),522.3980320553233,32.035351207342046,BB STJoe,2,,,,,,,,,,,,,,,,,,,,,,,,,NewBS STJoe DMid,,,,,,,,"From STJoe AMid, From STJoe DMid",,,,,Free Hit,,,,,,,,,,,,,,,,,,"To AMid STJoe, To DMid STJoe, To DMid STJoe",", , , , , Neutral, STJoe 0 - DUKE 0, Q1, VC Game 1, BW3 STJoe, BH, Start STJoe AMid, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),559.0042686859995,35.34568961734385,BB STJoe,3,,,,,,,,,,,,,,,,,,,,,,,,,"NewBS STJoe A25, NewBS STJoe A25",,Right,,,,,,"From STJoe DMid, From STJoe D25, From STJoe DMid, From STJoe AMid, From STJoe A25, From STJoe A25",,,"CE STJoe, CE STJoe, CE STJoe, CE STJoe",ACE-0 STJoe,"Free Hit, Free Hit",,,,,,,,,,,,,,,,,,"To DMid STJoe, To D25 STJoe, To DMid STJoe, To AMid STJoe, To A25 STJoe, To Circle STJoe, To Circle STJoe",", , , , , , , , , , Neutral, STJoe 0 - DUKE 0, Q1, VC Game 1, BW2 STJoe, BH, Start STJoe DMid, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),595.7644880239944,10.399876643007133,BB STJoe,4,,,,,,BW DUKE DMid,,,,,,,BL STJoe AMid,,,,,,,,,,,,,BS 3,,,,,,,From STJoe A25,,,,"End Line, Turnover",,,,,,,,,,,,,,,,,,,"To A25 STJoe, To AMid STJoe",", , , , , Neutral, STJoe 0 - DUKE 0, Q1, VC Game 1, BW4 STJoe, BH, Start STJoe A25, BS3 STJoe, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),641.5950358003345,21.502214566993644,BB STJoe,5,,,,,,BW DUKE DMid,,,,,,,BL STJoe AMid,,,,,,,,,,,,,BS 4,,,,,,,"From STJoe A25, From STJoe AMid, From STJoe DMid",,,,"Turnover, Duel Lost",,,,,,,,,,,,,,,,,,,"To A25 STJoe, To AMid STJoe, To DMid STJoe, To AMid STJoe",", , , , , , , Neutral, STJoe 0 - DUKE 0, Q1, VC Game 1, BW4 STJoe, BH, Start STJoe A25, BS4 STJoe, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),674.4812319836536,12.935516205338786,BB STJoe,6,,,,,,,,,,,,,,,,,,,,,,,,,NewBS STJoe AMid,BS 3,,,,,,,"From STJoe AMid, From STJoe DMid",,,,,Sideline,,,,,,,,,,,,,,,,,,"To AMid STJoe, To DMid STJoe, To AMid STJoe",", , , , , Neutral, STJoe 0 - DUKE 0, Q1, VC Game 1, BW3 STJoe, BH, Start STJoe AMid, BS3 STJoe, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),689.7811242736658,17.35681559666466,BB STJoe,7,,,,,,,,,,,,,,,,,,,,,,,,,,BS 3,Right,,,,,,"From STJoe AMid, From STJoe A25, From STJoe A25, From STJoe A25",,,"CE STJoe, CE STJoe, CE STJoe, CE STJoe, PC Win STJoe, CE STJoe, CE STJoe, PC Win STJoe",ACE-0 STJoe,,,,,,,,,,,,,,,,,,,"To AMid STJoe, To A25 STJoe, To Circle STJoe, To Circle STJoe, To Circle STJoe",", , , , , , Neutral, STJoe 0 - DUKE 0, Q1, VC Game 1, BW3 STJoe, BH, Start STJoe AMid, BS3 STJoe, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),824.3690140236557,28.668963878672685,BB STJoe,8,,,,,,,,,,,,,,,,,,,,,,,,,NewBS STJoe A25,BS 1,Right,,,,,,"From STJoe DMid, From STJoe D25, From STJoe DMid, From STJoe AMid, From STJoe A25, From STJoe A25",,,"CE STJoe, CE STJoe, CE STJoe, CE STJoe",ACE-0 STJoe,Long Corner,,,,,,,,,,,,,,,,,,"To DMid STJoe, To D25 STJoe, To DMid STJoe, To AMid STJoe, To A25 STJoe, To Circle STJoe, To Circle STJoe",", , , , , , , , , Neutral, STJoe 0 - DUKE 0, Q1, VC Game 1, BW2 STJoe, BH, Start STJoe DMid, BS1 STJoe, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),858.6020895099879,16.66716827866435,BB STJoe,9,,,,,,BW DUKE DMid,,,,,,,BL STJoe AMid,,,,,,,,,,,,,BS 3,,,,,,,"From , From STJoe AMid, From STJoe DMid",,,,"Interception, Turnover",,,,,,,,,,,,,LC STJoe,,,,,,"To AMid STJoe, To DMid STJoe, To AMid STJoe",", , , , , , , Neutral, Q1, Start LC STJoe, VC Game 1, STJoe 0 - DUKE 0, BH, Start LC STJoe, BS3 STJoe, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),901.0004237089889,7.517155519675953,BB STJoe,10,,,,,,,,,,,,,,TOW DUKE AMid,,,,,,,TO STJoe DMid,,,,,,,,,,,,From STJoe D25,,,,"Foul Against, Turnover",,,,,,,,,,,,,,,,,,,"To D25 STJoe, To DMid STJoe",", , , , , Neutral, STJoe 0 - DUKE 0, Q1, VC Game 1, BW1 STJoe, BH, Start STJoe D25, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),975.721490247008,16.461848027980523,BB STJoe,11,,,,,,BW DUKE DMid,,,,,,,BL STJoe AMid,,,,,,,,,,,,,BS 3,,,,,,,"From STJoe DMid, From STJoe D25, From STJoe DMid",,,,"Turnover, Duel Lost",,,,,,,,,,,,,,,,,,,"To DMid STJoe, To D25 STJoe, To DMid STJoe, To AMid STJoe",", , , , , , , Neutral, STJoe 0 - DUKE 0, Q1, VC Game 1, BW2 STJoe, BH, Start STJoe DMid, BS3 STJoe, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),1018.5736791849913,9.381432989002633,BB STJoe,12,,,,,,BW DUKE AMid,,,,,,,BL STJoe DMid,,,,,,,,,,,,,BS 1,,,,,,,From STJoe D25,,,,"Interception, Turnover",,,,,,,,,,,,,,,,,,,"To D25 STJoe, To DMid STJoe",", , , , , Neutral, STJoe 0 - DUKE 0, Q1, VC Game 1, BW1 STJoe, BH, Start STJoe D25, BS1 STJoe, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),1471.3682463646667,10.870974756336864,BB STJoe,13,,,,,,,,,,,,,,TOW DUKE AMid,,,,,,,TO STJoe DMid,,,,,BS 1,,,,,,,"From STJoe DMid, From STJoe D25",,,,"Foul Against, Turnover",,,,,,,,,,,,,,,,,,,"To DMid STJoe, To D25 STJoe, To DMid STJoe",", , , , , , Neutral, STJoe 0 - DUKE 0, Q1, VC Game 1, BW2 STJoe, BH, Start STJoe DMid, BS1 STJoe, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),1513.92428194433,9.66105516300604,BB STJoe,14,,,,,,BW DUKE DMid,,,,,,,BL STJoe AMid,,,,,,,,,,,,,BS 1,,,,,,,"From STJoe D25, From STJoe DMid",,,,"Turnover, Duel Lost",,,,,,,,,,,,,,,,,,,"To D25 STJoe, To DMid STJoe, To AMid STJoe",", , , , , , Neutral, STJoe 0 - DUKE 0, Q1, VC Game 1, BW1 STJoe, BH, Start STJoe D25, BS1 STJoe, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),1541.1348258963276,6.966966073675849,BB STJoe,15,,,,,,BW DUKE AMid,,,,,,,BL STJoe DMid,,,,,,,,,,,,,,,,,,,,From STJoe D25,,,,"Interception, Turnover",,,,,,,,,,,,,,,,,,,"To D25 STJoe, To DMid STJoe",", , , , , Neutral, STJoe 0 - DUKE 0, Q1, VC Game 1, BW1 STJoe, BH, Start STJoe D25, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),1724.366874404326,14.910301746014738,BB STJoe,16,,,,,,,,,,,,,,,,,,,,,,,,,NewBS STJoe DMid,BS 1,,,,,,,From STJoe D25,,,,,Free Hit,,,,,,,,,,,,,,,,,,"To D25 STJoe, To DMid STJoe",", , , , Neutral, STJoe 0 - DUKE 0, Q1, VC Game 1, BW1 STJoe, BH, Start STJoe D25, BS1 STJoe, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),1737.95834452966,5.175216825006601,BB STJoe,17,,,,,,BW DUKE DMid,,,,,,,BL STJoe AMid,,,,,,,,,,,,,,,,,,,,From STJoe DMid,,,,"Interception, Turnover",,,,,,,,,,,,,,,,,,,"To DMid STJoe, To AMid STJoe",", , , , , Neutral, STJoe 0 - DUKE 0, Q1, VC Game 1, BW2 STJoe, BH, Start STJoe DMid, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),1751.9581625956641,6.718972382666379,BB STJoe,18,,,,,,,,,,,,,,,,,,,,,,,,,NewBS STJoe DMid,BS 2,,,,,,,"From STJoe DMid, From STJoe AMid",,,,,Sideline,,,,,,,,,,,,,,,,,,"To DMid STJoe, To AMid STJoe, To DMid STJoe",", , , , , Neutral, STJoe 0 - DUKE 0, Q1, VC Game 1, BW2 STJoe, BH, Start STJoe DMid, BS3 STJoe, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),2148.724863261338,10.268702483995185,BB STJoe,19,,,,,,BW DUKE DMid,,,,,,,BL STJoe AMid,,,,,,,,,,,,,BS 3,,,,,,,From STJoe DMid,,,,"Turnover, Duel Lost",,,,,,,,,,,,,,,,,,,"To DMid STJoe, To AMid STJoe",", , , , , Neutral, STJoe 0 - DUKE 0, Q2, VC Game 1, BW2 STJoe, BH, Start STJoe DMid, BS3 STJoe, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),2178.490226234335,3.018273284998486,BB STJoe,20,,,,,,BW DUKE D25,,,,,,,BL STJoe A25,,,,,,,,,,,,,,,,,,,,From STJoe AMid,,,,"Interception, Turnover",,,,,,,,,,,,,,,,,,,"To AMid STJoe, To A25 STJoe",", , , , , Neutral, STJoe 0 - DUKE 0, Q2, VC Game 1, BW3 STJoe, BH, Start STJoe AMid, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),2231.313243068339,13.72314634198574,BB STJoe,21,,,,,,BW DUKE AMid,,,,,,,BL STJoe DMid,,,,,,,,,,,,,BS 2,,,,,,,"From STJoe D25, From STJoe DMid, From STJoe D25",,,,"Interception, Turnover",,,,,,,,,,,,,,,,,,,"To D25 STJoe, To DMid STJoe, To D25 STJoe, To DMid STJoe",", , , , , , , Neutral, STJoe 0 - DUKE 0, Q2, VC Game 1, BW1 STJoe, BH, Start STJoe D25, BS2 STJoe, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),2320.5915428873323,8.08085019500595,BB STJoe,22,,,,,,,,,,,,,,,,,,,,,,,,,NewBS STJoe A25,BS 4,,,,,,,,,,,,Free Hit,,,,,,,,,,,,,,,,,,To A25 STJoe,", , , Neutral, STJoe 0 - DUKE 0, Q2, VC Game 1, BW4 STJoe, BH, Start STJoe A25, BS4 STJoe, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),2328.656463230329,8.44939311500093,BB STJoe,23,,,,,,,,,,,,,,,,,,,,,,,,,NewBS STJoe A25,BS 5,,,,,,,,,,,,Free Hit,,,,,,,,,,,,,,,,,,To A25 STJoe,", , , Neutral, STJoe 0 - DUKE 0, Q2, VC Game 1, BW4 STJoe, BH, Start STJoe A25, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),2336.072389855322,12.1223028950144,BB STJoe,24,,,,,,,,,,,,,,,,,,,,,,,,,NewBS STJoe A25,BS 5,,,,,,,,,,,,Sideline,,,,,,,,,,,,,,,,,,To A25 STJoe,", , , Neutral, STJoe 0 - DUKE 0, Q2, VC Game 1, BW4 STJoe, BH, Start STJoe A25, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),2348.6215150613284,9.665011644995047,BB STJoe,25,,,,,,,,,,,,,,TOW DUKE D25,,,,,,,TO STJoe A25,,,,,BS 4,,,,,,,,,,,"Foul Against, Turnover",,,,,,,,,,,,,,,,,,,To A25 STJoe,", , , , Neutral, STJoe 0 - DUKE 0, Q2, VC Game 1, BW4 STJoe, BH, Start STJoe A25, BS4 STJoe, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),2371.658914867315,34.21516341700817,BB STJoe,26,,,,,,BW DUKE D25,,,,,,,BL STJoe A25,,,,,,,,,,,,NewBS STJoe AMid,BS 2,,,,,,,"From STJoe AMid, From STJoe DMid, From STJoe AMid",,,,"End Line, Turnover",Free Hit,,,,,,,,,,,,,,,,,,"To AMid STJoe, To DMid STJoe, To AMid STJoe, To A25 STJoe",", , , , , , , , Neutral, STJoe 0 - DUKE 0, Q2, VC Game 1, BW3 STJoe, BH, Start STJoe AMid, BS2 STJoe, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),2463.893863840325,27.71883870700958,BB STJoe,27,,,,,,,,,,,,,,TOW DUKE AMid,,,,,,,TO STJoe DMid,,,,,BS 1,,,,,,,"From STJoe DMid, From STJoe D25",,,,"Foul Against, Turnover",,,,,,,,,,,,,,,,,,,"To DMid STJoe, To D25 STJoe, To DMid STJoe",", , , , , , Neutral, STJoe 0 - DUKE 0, Q2, VC Game 1, BW2 STJoe, BH, Start STJoe DMid, BS1 STJoe, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),2522.142392505334,13.476322791996608,BB STJoe,28,,,,,,,,,,,,,,,,,,,,,,,,,NewBS STJoe DMid,BS 1,,,,,,,"From STJoe DMid, From STJoe D25",,,,,Free Hit,,,,,,,,,,,,,,,,,,"To DMid STJoe, To D25 STJoe, To DMid STJoe",", , , , , Neutral, STJoe 0 - DUKE 0, Q2, VC Game 1, BW2 STJoe, BH, Start STJoe DMid, BS1 STJoe, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),2539.9453533593232,9.061208627008,BB STJoe,29,,,,,,BW DUKE DMid,,,,,,,BL STJoe AMid,,,,,,,,,,,,,BS 3,,,,,,,From STJoe DMid,,,,"Interception, Turnover",,,,,,,,,,,,,,,,,,,"To DMid STJoe, To AMid STJoe",", , , , , Neutral, STJoe 0 - DUKE 0, Q2, VC Game 1, BW2 STJoe, BH, Start STJoe DMid, BS3 STJoe, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),2654.457447640328,10.803406361997531,BB STJoe,30,,,,,,,,,,,,,,,,,,,,,,,,,NewBS STJoe DMid,BS 1,,,,,,,"From STJoe D25, From STJoe DMid, From STJoe D25",,,,,Sideline,,,,,,,,,,,,,,,,,,"To D25 STJoe, To DMid STJoe, To D25 STJoe, To DMid STJoe",", , , , , , Neutral, STJoe 0 - DUKE 0, Q2, VC Game 1, BW1 STJoe, BH, Start STJoe D25, BS1 STJoe, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),2669.554216902332,6.2975197660080084,BB STJoe,31,,,,,,BW DUKE DMid,,,,,,,BL STJoe AMid,,,,,,,,,,,,,BS 3,,,,,,,From STJoe DMid,,,,"Interception, Turnover",,,,,,,,,,,,,,,,,,,"To DMid STJoe, To AMid STJoe",", , , , , Neutral, STJoe 0 - DUKE 0, Q2, VC Game 1, BW2 STJoe, BH, Start STJoe DMid, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),2727.1292842386656,23.334764909013757,BB STJoe,32,,,PC Win,,,,,,,,,,,,,,,,,,,,,,,BS 1,,,,,,,From STJoe D25,,,,,,,,,,,,,,,,,,,,,,,To D25 STJoe,", , , Neutral, STJoe 0 - DUKE 0, Q2, VC Game 1, BW1 STJoe, BH, Start STJoe D25, BS1 STJoe, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),2836.2411843513228,8.978338357009761,BB STJoe,33,,,,,,,,,,,,,,TOW DUKE A25,,,,,,,TO STJoe D25,,,,,,,,,,,,,,,,"Turnover, Ball Out",,,,,,,,,,,,,,,,,,,To D25 STJoe,", , , , Neutral, STJoe 0 - DUKE 0, Q2, VC Game 1, BW1 STJoe, BH, Start STJoe D25, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),2889.296586951334,11.390733080329483,BB STJoe,34,,,,,,BW DUKE AMid,,,,,,,BL STJoe DMid,,,,,,,,,,,,,BS 1,,,,,,,From STJoe D25,,,,"Turnover, Duel Lost",,,,,,,,,,,,,,,,,,,"To D25 STJoe, To DMid STJoe",", , , , , Q2, STJoe 0 - DUKE 0, Neutral, VC Game 1, BW1 STJoe, BH, Start STJoe D25, BS1 STJoe, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),2917.0454453056655,6.075271582337791,BB STJoe,35,,,,,,BW DUKE DMid,,,,,,,BL STJoe AMid,,,,,,,,,,,,,,,,,,,,From STJoe DMid,,,,"Interception, Turnover",,,,,,,,,,,,,,,,,,,"To DMid STJoe, To AMid STJoe",", , , , , Neutral, STJoe 0 - DUKE 0, Q2, VC Game 1, BW2 STJoe, BH, Start STJoe DMid, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),2966.6956894786686,7.833304029326882,BB STJoe,36,,,,,,,,,,,,,,TOW DUKE AMid,,,,,,,TO STJoe DMid,,,,,BS 1,,,,,,,From STJoe D25,,,,"Turnover, Ball Out",,,,,,,,,,,,,,,,,,,"To D25 STJoe, To DMid STJoe",", , , , , Neutral, STJoe 0 - DUKE 0, Q2, VC Game 1, BW1 STJoe, BH, Start STJoe D25, BS1 STJoe, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),3032.328766127,18.766760409668223,BB STJoe,37,,,,,,BW DUKE D25,,,,,,,BL STJoe A25,,,,,,,,,,,,,BS 2,,,,,,,"From STJoe D25, From STJoe DMid, From STJoe AMid, From STJoe A25, From STJoe AMid",,,,"Interception, Turnover",,,,,,,,,,,,,,,,,,,"To D25 STJoe, To DMid STJoe, To AMid STJoe, To A25 STJoe, To AMid STJoe, To A25 STJoe",", , , , , , , , , Neutral, STJoe 0 - DUKE 0, Q2, VC Game 1, BW1 STJoe, BH, Start STJoe D25, BS2 STJoe, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),3841.4247720403246,8.779694001007556,BB STJoe,38,,,,,,BW DUKE AMid,,,,,,,BL STJoe DMid,,,,,,,,,,,,,BS 1,,,,,,,From STJoe D25,,,,"Interception, Turnover",,,,,,,,,,,,,,,,,,,"To D25 STJoe, To DMid STJoe",", , , , , Neutral, STJoe 0 - DUKE 0, Q3, VC Game 1, BW1 STJoe, BH, Start STJoe D25, BS1 STJoe, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),3853.2696572443288,23.169212163992597,BB STJoe,39,,,,,,BW DUKE DMid,,,,,,,BL STJoe AMid,,,,,,,,,,,,,BS 2,,,,"From DUKE AMid, From DUKE AMid",,,"From STJoe DMid, From STJoe D25, From STJoe DMid",,,,"Interception, Turnover",Free Hit,,,,,,,,,,,,,,,,,,"To DMid STJoe, To DMid STJoe, To D25 STJoe, To DMid STJoe, To AMid STJoe",", , , , , , , , , , , Neutral, STJoe 0 - DUKE 0, Q3, VC Game 1, BW3 DUKE, BH, Start STJoe DMid, BS2 STJoe, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),3926.978945499324,8.261224364006466,BB STJoe,40,,,,,,,,,,,,,,TOW DUKE AMid,,,,,,,TO STJoe DMid,,,,,BS 1,,,,,,,From STJoe D25,,,,"Turnover, Ball Out",,,,,,,,,,,,,,,,,,,"To D25 STJoe, To DMid STJoe",", , , , , Neutral, STJoe 0 - DUKE 0, Q3, VC Game 1, BW1 STJoe, BH, Start STJoe D25, BS1 STJoe, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),3991.387581813994,9.432621745348115,BB STJoe,41,,,,,,,,,,,,,,TOW DUKE AMid,,,,,,,TO STJoe DMid,,,,,BS 1,,,,,,,From STJoe D25,,,,"Turnover, Ball Out",,,,,,,,,,,,,,,,,,,"To D25 STJoe, To DMid STJoe",", , , , , Neutral, STJoe 0 - DUKE 0, Q3, VC Game 1, BW1 STJoe, BH, Start STJoe D25, BS1 STJoe, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),4025.6223694926584,14.684448149008404,BB STJoe,42,,,,,,,,,,,,,,,,,,,,,,,,,NewBS STJoe AMid,BS 3,,,,,,,,,,,,Sideline,,,,,,,,,,,,,,,,,,To AMid STJoe,", , , Neutral, STJoe 0 - DUKE 0, Q3, VC Game 1, BW3 STJoe, BH, Start STJoe AMid, BS3 STJoe, Regular Season, Out of Conf",,
