Timeline,Start time,Duration,Row,Instance number, ,25 Build Up,Attack,BS,BS Outcome - Direct Ball Win DUKE,BS Outcome - Direct Ball Win WAKE,BS Outcome - Direct turnover DUKE,BS Outcome - Direct turnover WAKE,BS Outcome - In Direct Ball Win DUKE,BS Outcome - In Direct Ball Win WAKE,BS Outcome - In Direct turnover DUKE,BS Outcome - In Direct turnover WAKE,BS Outcome - New BS DUKE,BS Outcome - New BS WAKE,Ball Start,Circle Entry,From Zone DUKE,From Zone WAKE,Goal Type,Outcome +,Outcome -,Outcome Neutral,Presses,Scouting,Set Piece,Shoot Out,Shoot Out Score,Shoot Outs,Start Type DUKE,Start Type WAKE,To Zone DUKE,To Zone WAKE,Ungrouped,Notes,Flags
video 02 10 2022,1833.898757261,12.31415322500061,D25 DUKE,24,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To D25 DUKE,,", Road Game, Q2, DUKE 0 - 2  WAKE, DUKE 11v11 WAKE, Start DMid DUKE, BS2 DUKE, Regular Season, In Conf",,
video 02 10 2022,1928.0948777777778,5.409622222222197,D25 DUKE,25,,,,,,,,,,,,,,,BS 1,,,,,,,,,,,,,,,,To D25 DUKE,,", , Road Game, Q2, DUKE 0 - 2  WAKE, DUKE 11v11 WAKE, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
video 02 10 2022,2302.998884404998,12.898539918001916,D25 DUKE,26,,,,,,,,,,,,,,,BS 1,,,,,,,,,,,,,,,,To D25 DUKE,,", , Road Game, Q3, DUKE 0 - 2  WAKE, DUKE 11v11 WAKE, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
video 02 10 2022,2762.6128777777776,6.506938464221548,D25 DUKE,27,,,,,,,,,,TOW A25 WAKE,TO D25 DUKE,,,,,,,From AMid WAKE,,,"Ball Out, Turnover",,,,,,,,,,To D25 DUKE,,", , , Road Game, Q3, DUKE 0 - 2  WAKE, DUKE 11v11 WAKE, BW1 DUKE, Start D25 DUKE, Regular Season, In Conf",,
video 02 10 2022,2785.6995156839994,27.000658176998968,D25 DUKE,28,,,,,,,,,,,,,,,BS 1,,,,,,,,,,,,,,,,To D25 DUKE,,", , Road Game, Q3, DUKE 0 - 2  WAKE, DUKE 11v11 WAKE, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
video 02 10 2022,2844.199288638,8.827589139777956,D25 DUKE,29,,,,,,BW A25 WAKE,BL D25 DUKE,,,,,,,,,,From DMid DUKE,,,,"Turnover, Duel Lost",,,,,,,,,,To D25 DUKE,,", , , Road Game, Q3, BW2 DUKE, DUKE 0 - 2  WAKE, DUKE 11v11 WAKE, Start DMid DUKE, Regular Season, In Conf",,
video 02 10 2022,2869.9234,7.973669953999433,D25 DUKE,30,,,,,,,,,,,,,,,,,,From A25 WAKE,,,,,,,,,,,,,To D25 DUKE,,", Road Game, DUKE 0 - 2  WAKE, Q3, DUKE 11v11 WAKE, Start Interception, BW1 DUKE, Start D25 DUKE, Regular Season, In Conf",,
video 02 10 2022,3446.6976825529964,4.100289886005157,D25 DUKE,31,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To D25 DUKE,,", Road Game, Q4, DUKE 0 - 3  WAKE, DUKE 11v11 WAKE, Start DMid DUKE, BS2 DUKE, Regular Season, In Conf",,
video 02 10 2022,3492.6974064849987,4.500426296999649,D25 DUKE,32,,,,,,,,,,,,,,,BS 1,,,,,,,,,,,,,,,,To D25 DUKE,,", , Road Game, Q4, DUKE 0 - 3  WAKE, DUKE 11v11 WAKE, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
video 02 10 2022,3767.8996962109977,14.2977175680021,D25 DUKE,33,,,,,,,,,,,,,,,,,,From AMid WAKE,,,,,,,,,,,,,To D25 DUKE,,", Road Game, DUKE 0 - 3  WAKE, BW1 WAKE, Q4, Start Interception, DUKE 11v11 WAKE, Start D25 DUKE, Regular Season, In Conf",,
video 02 10 2022,3816.176933333333,3.7213279756679185,D25 DUKE,34,,,,,,,,,,,,,,,BS 1,,,,,,,,,,,,,,,,To D25 DUKE,,", , Road Game, Q4, DUKE 0 - 3  WAKE, DUKE 11v11 WAKE, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
video 02 10 2022,4210.3974593679995,13.099654809998356,D25 DUKE,35,,,,,,,,,,,,,,,BS 1,,,,,,,,,,,,,,,,To D25 DUKE,,", , Road Game, Q4, DUKE 0 - 3  WAKE, DUKE 11v11 WAKE, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
video 02 10 2022,4376.799828941998,13.657771058001344,D25 DUKE,36,,,,,,BW A25 WAKE,BL D25 DUKE,,,,,,,,BS 1,,,,,,"Interception, Turnover",,,,,,,,,,To D25 DUKE,,", , , , Road Game, Q4, DUKE 0 - 3  WAKE, DUKE 11v11 WAKE, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
video 02 10 2022,65.59871987399906,6.001369302001493,AMid DUKE,1,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,", Road Game, Q1, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
video 02 10 2022,156.3991584859988,4.798847430001842,AMid DUKE,2,,,,,,,,,,,,,,,,,From ,,,,,,,,,,,,,,To AMid DUKE,,", Road Game, DUKE 0 - 0  WAKE, Q1, Start LC DUKE, DUKE 11v11 WAKE, Start LC DUKE, Regular Season, In Conf",,
video 02 10 2022,212.99910157999932,2.9997758749999264,AMid DUKE,3,,,,,,,,,,TOW AMid WAKE,TO DMid DUKE,,,,,,From DMid DUKE,,,,"Ball Out, Turnover",,,,,,,,,,To AMid DUKE,,", , , Road Game, Q1, BW2 DUKE, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, Start DMid DUKE, Regular Season, In Conf",,
video 02 10 2022,238.69827116599882,11.799721014001278,AMid DUKE,4,,,,,,,,,,,,,,,BS 3,,,,,,,,,,,,,,,,To AMid DUKE,,", , Road Game, Q1, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, In Conf",,
video 02 10 2022,249.5992282229984,7.253571777001611,AMid DUKE,5,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,", Road Game, Q1, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, Start AMid DUKE, BS3 DUKE, Regular Season, In Conf",,
video 02 10 2022,272.99944626399804,7.513951834001205,AMid DUKE,6,,,,,,,,,,TOW DMid WAKE,TO AMid DUKE,,,,,,From ,,,,"Foul Against, Turnover",,,,,,,,,,To AMid DUKE,,", , , Road Game, DUKE 0 - 0  WAKE, Q1, Start LC DUKE, DUKE 11v11 WAKE, Start LC DUKE, Regular Season, In Conf",,
video 02 10 2022,298.6987716629988,6.100510679000763,AMid DUKE,7,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,", Road Game, Q1, BW2 DUKE, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, Start DMid DUKE, Regular Season, In Conf",,
video 02 10 2022,342.42506746299995,15.574103973998717,AMid DUKE,8,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,", Road Game, Q1, BW1 DUKE, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, Start D25 DUKE, Regular Season, In Conf",,
video 02 10 2022,403.8976851800001,4.900502915998857,AMid DUKE,9,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,", Road Game, Q1, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, Start DMid DUKE, BS2 DUKE, Regular Season, In Conf",,
video 02 10 2022,413.4980650570002,3.7007727790002036,AMid DUKE,10,,,,,,,,,,,,,,,BS 3,,From A25 DUKE,,,,,,,,,,,,,,To AMid DUKE,,", Road Game, Q1, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, BW3 DUKE, Start DMid DUKE, BS3 DUKE, Regular Season, In Conf",,
video 02 10 2022,434.19928592999906,7.407091847778702,AMid DUKE,11,,,,,,BW DMid WAKE,BL AMid DUKE,,,,,,,,,,From A25 DUKE,,,,"Turnover, Duel Lost",,,,,,,,,,To AMid DUKE,,", , , Road Game, Q1, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, Start A25 DUKE, BS4 DUKE, Regular Season, In Conf",,
video 02 10 2022,447.8996264059991,6.098251613000286,AMid DUKE,12,,,,,,,,,,,,,,,BS 3,,,,,,,,,,,,,,,,To AMid DUKE,,", , Road Game, Q1, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, In Conf",,
video 02 10 2022,458.99851498299876,5.000547681000512,AMid DUKE,13,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,", Road Game, Q1, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, Start AMid DUKE, BS3 DUKE, Regular Season, In Conf",,
video 02 10 2022,597.3988832239997,7.163877965999291,AMid DUKE,14,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,", Road Game, Q1, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, Start DMid DUKE, BS2 DUKE, Regular Season, In Conf",,
video 02 10 2022,616.3488777777778,5.550776714221001,AMid DUKE,15,,,,,,,,,,,,,,,,,,From DMid WAKE,,,,,,,,,,,,,To AMid DUKE,,", Road Game, DUKE 0 - 0  WAKE, BW1 WAKE, Q1, Start Interception, DUKE 11v11 WAKE, Start AMid DUKE, Regular Season, In Conf",,
video 02 10 2022,627.9998266540002,6.398662545999059,AMid DUKE,16,,,,,,,,,,,,,,,BS 3,,,,,,,,,,,,,,,,To AMid DUKE,,", , Road Game, Q1, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, In Conf",,
video 02 10 2022,672.4445112289998,6.5540337819981005,AMid DUKE,17,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,", Road Game, Q1, BW2 DUKE, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, Start DMid DUKE, Regular Season, In Conf",,
video 02 10 2022,686.7984827210004,5.099959577999584,AMid DUKE,18,,,,,,,,,,,,,,,,,,From DMid WAKE,,,,,,,,,,,,,To AMid DUKE,,", Road Game, DUKE 0 - 0  WAKE, BW1 WAKE, Q1, Start Interception, DUKE 11v11 WAKE, Regular Season, In Conf",,
video 02 10 2022,770.0990005750003,6.499241101997768,AMid DUKE,19,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,", Road Game, Q1, BW2 DUKE, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, Start DMid DUKE, Regular Season, In Conf",,
video 02 10 2022,816.6275333333333,11.743894783666065,AMid DUKE,20,,,,,,,,,,,,,,,BS 3,,,,,,,,,,,,,,,,To AMid DUKE,,", , Road Game, Q1, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, In Conf",,
video 02 10 2022,847.499296366998,5.8997474120014886,AMid DUKE,21,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,", Road Game, Q1, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, Start DMid DUKE, BS2 DUKE, Regular Season, In Conf",,
video 02 10 2022,861.5988789890006,15.500501623998161,AMid DUKE,22,,,,,,,,,,,,,,,BS 3,,,,,,,,,Show - Tendency,,,,,,,To AMid DUKE,,", , Road Game, Q1, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, In Conf",,
video 02 10 2022,879.1987971909995,3.0021795330003442,AMid DUKE,23,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,", Road Game, Q1, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, Start AMid DUKE, BS3 DUKE, Regular Season, In Conf",,
video 02 10 2022,973.3959826399991,6.0014759020007205,AMid DUKE,24,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,", Road Game, Q2, BW2 DUKE, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, Start DMid DUKE, Regular Season, In Conf",,
video 02 10 2022,1065.8992067639977,6.100004514001057,AMid DUKE,25,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,", Road Game, Q2, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
video 02 10 2022,1100.4964666666667,3.5257251303330577,AMid DUKE,26,,,,,,,,,,,,,,,,,,From D25 WAKE,,,,,,,,,,,,,To AMid DUKE,,", Road Game, DUKE 0 - 0  WAKE, Q2, DUKE 11v11 WAKE, Start Interception, BW3 DUKE, Start AMid DUKE, Regular Season, In Conf",,
video 02 10 2022,1151.5241,8.57430894199888,AMid DUKE,27,,,,,,BW DMid WAKE,BL AMid DUKE,,,,,,,,,,,From D25 WAKE,,,"Interception, Turnover",,,,,,,,,,To AMid DUKE,,", , , Road Game, DUKE 0 - 0  WAKE, Q2, DUKE 11v11 WAKE, Start Interception, BW3 DUKE, Start AMid DUKE, Regular Season, In Conf",,
video 02 10 2022,1268.9985732529988,6.050104524779044,AMid DUKE,28,,,,,,,,,,,,,NewBS AMid DUKE,,,,From DMid DUKE,,,,,Free Hit,,,,,,,,,To AMid DUKE,,", , Road Game, Q2, DUKE 0 - 1  WAKE, DUKE 11v11 WAKE, Start DMid DUKE, BS2 DUKE, Regular Season, In Conf",,
video 02 10 2022,1273.0486777777778,29.04758360222195,AMid DUKE,29,,,,,,,,,,TOW DMid WAKE,TO AMid DUKE,,,,BS 3,,,,,,"Foul Against, Turnover",,,,,,,,,,To AMid DUKE,,", , , , Road Game, Q2, DUKE 0 - 1  WAKE, DUKE 11v11 WAKE, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, In Conf",,
video 02 10 2022,1359.6995862969993,4.636191480778507,AMid DUKE,30,,,,,,BW DMid WAKE,BL AMid DUKE,,,,,,,,,,From DMid DUKE,,,,"Turnover, Duel Lost",,,,,,,,,,To AMid DUKE,,", , , Road Game, Q2, DUKE 0 - 1  WAKE, DUKE 11v11 WAKE, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
video 02 10 2022,1379.8386777777778,5.1588499702204444,AMid DUKE,31,,,,,,,,,,,,,,,,,,From DMid WAKE,,,,,,,,,,,,,To AMid DUKE,,", Road Game, DUKE 0 - 1  WAKE, Q2, DUKE 11v11 WAKE, Start Interception, BW2 WAKE, Regular Season, In Conf",,
video 02 10 2022,1408.6037555555556,13.195034042442558,AMid DUKE,32,,,,,,,,,,,,,,,,,,From D25 WAKE,,,,,,,,,,,,,To AMid DUKE,,", Road Game, Q2, DUKE 0 - 1  WAKE, DUKE 11v11 WAKE, BW3 DUKE, Start AMid DUKE, Regular Season, In Conf",,
video 02 10 2022,1443.099441939999,7.498616994999793,AMid DUKE,33,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,", Road Game, DUKE 0 - 1  WAKE, BW2 DUKE, Q2, DUKE 11v11 WAKE, Start DMid DUKE, Regular Season, In Conf",,
video 02 10 2022,1517.8989703029993,9.465863030334049,AMid DUKE,34,,,,,,BW DMid WAKE,BL AMid DUKE,,,,,,,,,,From DMid DUKE,,,,"Turnover, Duel Lost",,,,,,,,,,To AMid DUKE,,", , , Road Game, Q2, DUKE 0 - 1  WAKE, DUKE 11v11 WAKE, Start DMid DUKE, BS2 DUKE, Regular Season, In Conf",,
video 02 10 2022,1561.9987447509986,5.339321915668052,AMid DUKE,35,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,", Road Game, Q2, BW2 DUKE, DUKE 0 - 1  WAKE, DUKE 11v11 WAKE, Start DMid DUKE, Regular Season, In Conf",,
video 02 10 2022,1632.7991248180003,3.611086293110702,AMid DUKE,36,,,,,,BW AMid WAKE,BL DMid DUKE,,,,,,,,,,From DMid DUKE,,,,"Interception, Turnover",,,,,,,,,,To AMid DUKE,,", , , Road Game, Q2, BW2 DUKE, DUKE 0 - 1  WAKE, DUKE 11v11 WAKE, Start DMid DUKE, Regular Season, In Conf",,
video 02 10 2022,1861.2984633269991,8.298490629000753,AMid DUKE,37,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,", Road Game, Q2, DUKE 0 - 2  WAKE, DUKE 11v11 WAKE, Start DMid DUKE, BS2 DUKE, Regular Season, In Conf",,
video 02 10 2022,2013.8988039529986,6.199970778000761,AMid DUKE,38,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,", Road Game, DUKE 0 - 2  WAKE, BW2 DUKE, Q3, DUKE 11v11 WAKE, Start DMid DUKE, Regular Season, In Conf",,
video 02 10 2022,2063.4550444444444,13.442689134554257,AMid DUKE,39,,,,,,,,,,,,,,,,,,From AMid WAKE,,,,,,,,,,,,,To AMid DUKE,,", Road Game, DUKE 0 - 2  WAKE, Q3, DUKE 11v11 WAKE, Start Interception, BW3 DUKE, Start AMid DUKE, Regular Season, In Conf",,
video 02 10 2022,2128.8986899959987,5.200797449002039,AMid DUKE,40,,,,,,,,,,,,,,,,,,From D25 WAKE,,,,,,,,,,,,,To AMid DUKE,,", Road Game, DUKE 0 - 2  WAKE, Q3, DUKE 11v11 WAKE, Start Interception, BW3 DUKE, Start AMid DUKE, Regular Season, In Conf",,
video 02 10 2022,2148.0987696530005,11.2005390789991,AMid DUKE,41,,,,,,,,,,,,,,,,,From ,,,,,,,,,,,,,,To AMid DUKE,,", Road Game, DUKE 0 - 2  WAKE, Q3, Start LC DUKE, DUKE 11v11 WAKE, Start LC DUKE, Regular Season, In Conf",,
video 02 10 2022,2178.7986851479986,12.901504070002375,AMid DUKE,42,,,,,,,,,,,,,NewBS AMid DUKE,,,,From ,,,,,Free Hit,,,,,,,,,To AMid DUKE,,", , Road Game, DUKE 0 - 2  WAKE, Q3, Start LC DUKE, DUKE 11v11 WAKE, Start LC DUKE, Regular Season, In Conf",,
video 02 10 2022,2190.499616606,12.398184465998384,AMid DUKE,43,,,,,,,,,,,,,,,BS 3,,,,,,,,,,,,,,,,To AMid DUKE,,", , Road Game, Q3, DUKE 0 - 2  WAKE, DUKE 11v11 WAKE, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, In Conf",,
video 02 10 2022,2204.5986932059996,7.318100675998721,AMid DUKE,44,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,", Road Game, DUKE 0 - 2  WAKE, Q3, DUKE 11v11 WAKE, Start AMid DUKE, BS3 DUKE, Regular Season, In Conf",,
video 02 10 2022,2245.5991372149983,6.799896459001502,AMid DUKE,45,,,,,,,,,,,,,,,BS 3,,,,,,,,,,,,,,,,To AMid DUKE,,", , Road Game, Q3, DUKE 0 - 2  WAKE, DUKE 11v11 WAKE, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, In Conf",,
video 02 10 2022,2261.2992379210004,4.599284866998005,AMid DUKE,46,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,", Road Game, Q3, DUKE 0 - 2  WAKE, DUKE 11v11 WAKE, Start AMid DUKE, BS3 DUKE, Regular Season, In Conf",,
video 02 10 2022,2267.298012391999,7.246343163556958,AMid DUKE,47,,,,,,BW DMid WAKE,BL AMid DUKE,,,,,,,,,,From DMid DUKE,,,,"Interception, Turnover",,,Show - Outlet,,,,,,,To AMid DUKE,,", , , Road Game, Q3, DUKE 0 - 2  WAKE, DUKE 11v11 WAKE, Start AMid DUKE, BS3 DUKE, Regular Season, In Conf",,
video 02 10 2022,2321.498720482998,8.502402149001227,AMid DUKE,48,,,,,,,,,,,,,NewBS AMid DUKE,,,,From DMid DUKE,,,,,Sideline,,,,,,,,,To AMid DUKE,,", , Road Game, Q3, BW2 DUKE, DUKE 0 - 2  WAKE, DUKE 11v11 WAKE, Start DMid DUKE, Regular Season, In Conf",,
video 02 10 2022,2328.999959556999,6.899056905998805,AMid DUKE,49,,,,,,,,,,,,,,,BS 3,,,,,,,,,,,,,,,,To AMid DUKE,,", , Road Game, Q3, DUKE 0 - 2  WAKE, DUKE 11v11 WAKE, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, In Conf",,
video 02 10 2022,2898.5986793889997,5.193665055444853,AMid DUKE,50,,,,,,,,,,,,,NewBS AMid DUKE,,,,From DMid DUKE,,,,,Sideline,,,,,,,,,To AMid DUKE,,", , Road Game, Q3, DUKE 0 - 2  WAKE, DUKE 11v11 WAKE, Start DMid DUKE, BS2 DUKE, Regular Season, In Conf",,
video 02 10 2022,2901.7923444444446,5.3063186705530825,AMid DUKE,51,,,,,,,,,,,,,,,BS 3,,,,,,,,,,,,,,,,To AMid DUKE,,", , Road Game, DUKE 0 - 2  WAKE, Q3, DUKE 11v11 WAKE, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, In Conf",,
video 02 10 2022,2921.4981005089985,6.1993153320013334,AMid DUKE,52,,,,,,,,,,,,,,,,,,From DMid WAKE,,,,,,,,,,,,,To AMid DUKE,,", Road Game, DUKE 0 - 2  WAKE, Q3, DUKE 11v11 WAKE, BW1 WAKE, Regular Season, In Conf",,
video 02 10 2022,2971.5994685749997,6.099694253998223,AMid DUKE,53,,,,,,,,,,TOW DMid WAKE,TO AMid DUKE,,,,,,,From DMid WAKE,,,"Foul Against, Turnover",,,,,,,,,,To AMid DUKE,,", , , Road Game, DUKE 0 - 2  WAKE, Q3, DUKE 11v11 WAKE, Start Interception, BW3 DUKE, Start AMid DUKE, Regular Season, In Conf",,
video 02 10 2022,3020.7996915809995,9.26895018499863,AMid DUKE,54,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,To AMid DUKE,,", Road Game, Q3, DUKE 0 - 2  WAKE, DUKE 11v11 WAKE, Start A25 DUKE, BS4 DUKE, Regular Season, In Conf",,
video 02 10 2022,3083.7768555555554,7.021488330444299,AMid DUKE,55,,,,,,BW DMid WAKE,BL AMid DUKE,,,,,,,,,,,From D25 WAKE,,,"Interception, Turnover",,,Show - Tendency,,,,,,,To AMid DUKE,,", , , Road Game, DUKE 0 - 2  WAKE, Q3, DUKE 11v11 WAKE, Start Interception, BW3 DUKE, Start AMid DUKE, Regular Season, In Conf",,
video 02 10 2022,3093.199559225998,5.897920788000647,AMid DUKE,56,,,,,,,,,,,,,,,,,,From DMid WAKE,,,,,,,,,,,,,To AMid DUKE,,", Road Game, Q3, BW2 WAKE, DUKE 11v11 WAKE, DUKE 0 - 2  WAKE, Regular Season, In Conf",,
video 02 10 2022,3156.6983426459988,15.699740148000274,AMid DUKE,57,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,", Road Game, DUKE 0 - 2  WAKE, BW2 DUKE, Q4, DUKE 11v11 WAKE, Start DMid DUKE, Regular Season, In Conf",,
video 02 10 2022,3171.598658203997,5.099696386002506,AMid DUKE,58,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,", Road Game, Q4, BW2 DUKE, DUKE 0 - 2  WAKE, DUKE 11v11 WAKE, Start DMid DUKE, Regular Season, In Conf",,
video 02 10 2022,3270.798614254,8.800648119998641,AMid DUKE,59,,,,,,,,,,,,,,,,,From ,,,,,,,,,,,,,,To AMid DUKE,,", Road Game, DUKE 0 - 2  WAKE, Q4, Start LC DUKE, DUKE 11v11 WAKE, Start LC DUKE, Regular Season, In Conf",,
video 02 10 2022,3451.398569801999,5.699673744999018,AMid DUKE,60,,,,,,BW DMid WAKE,BL AMid DUKE,,,,,,,,,,From DMid DUKE,,,,"Interception, Turnover",,,,,,,,,,To AMid DUKE,,", , , Road Game, DUKE 0 - 3  WAKE, Q4, DUKE 11v11 WAKE, Start DMid DUKE, BS2 DUKE, Regular Season, In Conf",,
video 02 10 2022,3515.098761675999,25.399549676998504,AMid DUKE,61,,,,,,,,,,,,,,,BS 3,,,,,,,,,,,,,,,,To AMid DUKE,,", , Road Game, Q4, DUKE 0 - 3  WAKE, DUKE 11v11 WAKE, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, In Conf",,
video 02 10 2022,3554.499039376001,5.800473516997499,AMid DUKE,62,,,,,,,,,,TOW DMid WAKE,TO AMid DUKE,,,,,,From DMid DUKE,,,,"Foul Against, Turnover",,,,,,,,,,To AMid DUKE,,", , , Road Game, DUKE 0 - 3  WAKE, Q4, DUKE 11v11 WAKE, Start AMid DUKE, BS3 DUKE, Regular Season, In Conf",,
video 02 10 2022,3579.1994671690013,6.610955053221005,AMid DUKE,63,,,,,,,,,,,,,NewBS AMid DUKE,,,,,From D25 WAKE,,,,Free Hit,,,,,,,,,To AMid DUKE,,", , Road Game, DUKE 0 - 3  WAKE, Q4, DUKE 11v11 WAKE, Start Interception, BW3 DUKE, Start AMid DUKE, Regular Season, In Conf",,
video 02 10 2022,3583.8104222222223,9.690427036776782,AMid DUKE,64, ,,,,,,,,,,,,,,BS 3,Middle,"From AMid DUKE, From AMid DUKE",,,"CE DUKE, CE DUKE",ACE-0 DUKE,,,,,,,,,,"To AMid DUKE, To Circle DUKE",,", , , , Road Game, Q4, DUKE 0 - 3  WAKE, DUKE 11v11 WAKE, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, In Conf",,
video 02 10 2022,3619.599448074001,8.299919016999866,AMid DUKE,65,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,To AMid DUKE,,", Road Game, DUKE 0 - 3  WAKE, Q4, Start LC DUKE, DUKE 11v11 WAKE, Start LC DUKE, Regular Season, In Conf",,
video 02 10 2022,3820.514577777778,2.0,AMid DUKE,66,,,,,,BW AMid WAKE,BL DMid DUKE,,,,,,,,,,From DMid DUKE,,,,"Interception, Turnover",,,,,,,,,,To AMid DUKE,,", , , Road Game, Q4, DUKE 0 - 3  WAKE, DUKE 11v11 WAKE, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
video 02 10 2022,3845.401570272999,12.096979769001337,AMid DUKE,67,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,To AMid DUKE,,", Road Game, DUKE 0 - 3  WAKE, Q4, DUKE 11v11 WAKE, Start A25 DUKE, BS4 DUKE, Regular Season, In Conf",,
video 02 10 2022,4224.799637404997,6.099338286002421,AMid DUKE,68,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,", Road Game, DUKE 0 - 3  WAKE, Q4, DUKE 11v11 WAKE, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
video 02 10 2022,4253.099294201997,8.299398827001824,AMid DUKE,69,,,,,,,,,,,,,,,,,,From DMid WAKE,,,,,,,,,,,,,To AMid DUKE,,", Road Game, DUKE 0 - 3  WAKE, Q4, DUKE 11v11 WAKE, Start Interception, BW3 DUKE, Start AMid DUKE, Regular Season, In Conf",,
