Timeline,Start time,Duration,Row,Instance number, ,25 Build Up,Attack,BS,BS Outcome - Direct Ball Win DUKE,BS Outcome - Direct Ball Win Rich,BS Outcome - Direct turnover DUKE,BS Outcome - Direct turnover Rich,BS Outcome - In Direct Ball Win DUKE,BS Outcome - In Direct Ball Win Rich,BS Outcome - In Direct turnover DUKE,BS Outcome - In Direct turnover Rich,BS Outcome - New BS DUKE,BS Outcome - New BS Rich,Ball Start,Circle Entry,From Zone DUKE,From Zone Rich,Goal Type,Outcome +,Outcome -,Outcome Neutral,Presses,Scouting,Set Piece,Shoot Out,Shoot Out Score,Shoot Outs,Start Type DUKE,Start Type Rich,To Zone DUKE,To Zone Rich,Ungrouped,Notes,Flags
UR v Duke,1265.1984228139956,8.0,Chance Rich,2,,,,,BW D25 DUKE,,,BL A25 Rich,,,,,,,,,,From A25 Rich,,"Shot Rich, CE Rich, Chance Rich","Turnover, End Line",,,,,,,,,,To Circle Rich,,", , , Home Game, Q2, DUKE 1 - 1  Rich, DUKE 11v11 Rich, Start AMid Rich, BS3 Rich, Regular Season, In Conf",,
UR v Duke,1304.6992295439993,8.0,Chance Rich,3,,,,,,,,,,,,,,,,,,From A25 Rich,,"Shot Rich, CE Rich, Chance Rich",,,,,,,,,,,To Circle Rich,,", Home Game, Q2, BW3 Rich, DUKE 1 - 1  Rich, DUKE 11v11 Rich, Start AMid Rich, Regular Season, In Conf",,
UR v Duke,1348.7991777777777,8.0,Chance Rich,4,,,,,,,,,,,,,,,,,,From A25 Rich,,"Shot Rich, CE Rich, Chance Rich",,,,,,,,,,,To Circle Rich,,,,
UR v Duke,1867.8669466209944,8.0,Chance Rich,5,,,,,,,,,,,,,,,,,,From A25 Rich,,"Shot Rich, CE Rich, Chance Rich",,,,,,,,,,,To Circle Rich,,", Home Game, Q2, DUKE 2 - 1  Rich, DUKE 11v11 Rich, Start AMid Rich, BS3 Rich, Regular Season, In Conf",,
UR v Duke,1898.2982292709971,8.0,Chance Rich,6,,,,,,,,,,,,,,,,,,From A25 Rich,,"Shot Rich, CE Rich, Chance Rich",,,,,,,,,,,To Circle Rich,,", Home Game, Q2, DUKE 2 - 1  Rich, DUKE 11v11 Rich, Start A25 Rich, BS4 Rich, Regular Season, In Conf",,
UR v Duke,2001.1983648069986,8.0,Chance Rich,7,,,,,,,,,,,,,,,,,,From A25 Rich,,"Shot Rich, CE Rich, Chance Rich",,,,,,,,,,,To Circle Rich,,", Home Game, Q2, BW3 Rich, DUKE 2 - 1  Rich, DUKE 11v11 Rich, Start AMid Rich, Regular Season, In Conf",,
UR v Duke,2947.9990701749966,8.0,Chance Rich,8,,,,,,,,,,,,,,,,,,From A25 Rich,,"Shot Rich, CE Rich, Chance Rich",,,,,,,,,,,To Circle Rich,,", Home Game, Q3, DUKE 5 - 1  Rich, DUKE 11v11 Rich, Start D25 Rich, BS1 Rich, Regular Season, In Conf",,
UR v Duke,211.474,20.424740355997045,CE Rich,1, ,,,,BW D25 DUKE,,,BL A25 Rich,,,,,,,,Right,,"From A25 Rich, From A25 Rich",,"CE Rich, CE Rich","ACE-0 Rich, Turnover, Interception",,,,,,,,,,To Circle Rich,,", , , , Home Game, Q1, DUKE 0 - 0  Rich, DUKE 11v11 Rich, Start A25 Rich, BS4 Rich, Regular Season, In Conf",,
UR v Duke,329.78617777777777,23.413772757222773,CE Rich,2, ,,,,,,,,,,,,,,,Middle,,"From A25 Rich, From A25 Rich",ACE,"CE Rich, CE Rich, Goal Rich",,,,,,,,,,,To Circle Rich,,", , Home Game, Q1, DUKE 0 - 0  Rich, DUKE 11v11 Rich, Start AMid Rich, BS3 Rich, Regular Season, In Conf",,
UR v Duke,670.9006777777778,22.798454746217885,CE Rich,3, ,,,,,,,,,,,,,,,Middle,,"From A25 Rich, From A25 Rich",,"CE Rich, Shot Rich, CE Rich, Chance Rich",,,,,,,,,,,To Circle Rich,,", , Home Game, Q1, BW1 Rich, DUKE 0 - 1  Rich, DUKE 11v11 Rich, Start D25 Rich, Regular Season, In Conf",,
UR v Duke,853.9248666666666,22.875098368332374,CE Rich,4, ,,,,,,,,,,,,,NewBS A25 Rich,,Right,,"From A25 Rich, From A25 Rich",,"CE Rich, CE Rich",ACE-0 Rich,Long Corner,,,,,,,,,To Circle Rich,,", , , Home Game, Q1, DUKE 0 - 1  Rich, DUKE 11v11 Rich, Start A25 Rich, Regular Season, In Conf",,
UR v Duke,1144.0131333333334,21.63732222222211,CE Rich,5, ,,,,,,,,TOW D25 DUKE,,,TO A25 Rich,,,,Right,,"From A25 Rich, From A25 Rich",,"CE Rich, CE Rich","ACE-0 Rich, Turnover, Foul Against",,,,,,,,,,To Circle Rich,,", , , , Home Game, Q2, DUKE 1 - 1  Rich, DUKE 11v11 Rich, Start AMid Rich, BS3 Rich, Regular Season, In Conf",,
UR v Duke,1251.3983234119921,20.70946581000726,CE Rich,6, ,,,,BW D25 DUKE,,,BL A25 Rich,,,,,,,,Right,,"From A25 Rich, From A25 Rich",,"CE Rich, Shot Rich, CE Rich, Chance Rich","Turnover, End Line",,,,,,,,,,To Circle Rich,,", , , , Home Game, Q2, DUKE 1 - 1  Rich, DUKE 11v11 Rich, Start AMid Rich, BS3 Rich, Regular Season, In Conf",,
UR v Duke,1293.3481777777777,18.361472222222346,CE Rich,7, ,,,,,,,,,,,,,,,Left,,"From A25 Rich, From A25 Rich",,"CE Rich, Shot Rich, CE Rich, Chance Rich",,,,,,,,,,,To Circle Rich,,", , Home Game, Q2, BW3 Rich, DUKE 1 - 1  Rich, DUKE 11v11 Rich, Start AMid Rich, Regular Season, In Conf",,
UR v Duke,1336.6895833333333,24.322214666665104,CE Rich,8, ,,,,,,,,TOW D25 DUKE,,,TO A25 Rich,,,,Middle,,"From A25 Rich, From A25 Rich",,"CE Rich, Shot Rich, CE Rich, Chance Rich","Turnover, Foul Against",,,,,,,,,,To Circle Rich,,", , , , Home Game, Q2, BW3 Rich, DUKE 1 - 1  Rich, DUKE 11v11 Rich, Start AMid Rich, Regular Season, In Conf",,
UR v Duke,1856.5474444444444,20.65149747054693,CE Rich,9, ,,,,BW D25 DUKE,,,BL A25 Rich,,,,,,,,Middle,,"From A25 Rich, From A25 Rich",,"CE Rich, Shot Rich, CE Rich, Chance Rich","Turnover, Interception",,,,,,,,,,To Circle Rich,,", , , , Home Game, Q2, DUKE 2 - 1  Rich, DUKE 11v11 Rich, Start AMid Rich, BS3 Rich, Regular Season, In Conf",,
UR v Duke,1885.6438555555555,20.554637135444636,CE Rich,10, ,,,,BW D25 DUKE,,,BL A25 Rich,,,,,,,,Middle,,"From A25 Rich, From A25 Rich",,"CE Rich, Shot Rich, CE Rich, Chance Rich","Turnover, End Line",,,,,,,,,,To Circle Rich,,", , , , Home Game, Q2, DUKE 2 - 1  Rich, DUKE 11v11 Rich, Start A25 Rich, BS4 Rich, Regular Season, In Conf",,
UR v Duke,1989.7617777777778,19.9367546932167,CE Rich,11, ,,,,BW D25 DUKE,,,BL A25 Rich,,,,,,,,Middle,,"From A25 Rich, From A25 Rich",,"CE Rich, Shot Rich, CE Rich, Chance Rich","Turnover, Duel Lost",,,,,,,,,,To Circle Rich,,", , , , Home Game, Q2, BW3 Rich, DUKE 2 - 1  Rich, DUKE 11v11 Rich, Start AMid Rich, Regular Season, In Conf",,
UR v Duke,2319.7251444444446,20.674005768556526,CE Rich,12, ,,,,BW D25 DUKE,,,BL A25 Rich,,,,,,,,Middle,,"From A25 Rich, From A25 Rich",,"CE Rich, CE Rich","ACE-0 Rich, Turnover, Interception",,,,,,,,,,To Circle Rich,,", , , , Home Game, Q2, DUKE 3 - 1  Rich, DUKE 11v11 Rich, Start A25 Rich, BS4 Rich, Regular Season, In Conf",,
UR v Duke,2644.998539402994,19.200290775007943,CE Rich,13, ,,,,BW D25 DUKE,,,BL A25 Rich,,,,,,,,Middle,,"From A25 Rich, From A25 Rich",,"CE Rich, CE Rich","ACE-0 Rich, Turnover, End Line",,,,,,,,,,To Circle Rich,,", , , , Home Game, Q3, DUKE 5 - 1  Rich, DUKE 11v11 Rich, Start AMid Rich, BS3 Rich, Regular Season, In Conf",,
UR v Duke,2879.198629836994,20.10186279100526,CE Rich,14, ,,,,,,,,,,,,,NewBS A25 Rich,,Middle,,"From A25 Rich, From A25 Rich",,"CE Rich, CE Rich",ACE-0 Rich,Long Corner,,,,,,,,,To Circle Rich,,", , , Home Game, Q3, BW1 Rich, DUKE 5 - 1  Rich, DUKE 11v11 Rich, Start D25 Rich, Regular Season, In Conf",,
UR v Duke,2936.8177,20.679454257996895,CE Rich,15, ,,,,BW D25 DUKE,,,BL A25 Rich,,,,,,,,Middle,,"From A25 Rich, From A25 Rich",,"CE Rich, Shot Rich, CE Rich, Chance Rich","Turnover, Interception",,,,,,,,,,To Circle Rich,,", , , , Home Game, Q3, DUKE 5 - 1  Rich, DUKE 11v11 Rich, Start D25 Rich, BS1 Rich, Regular Season, In Conf",,
UR v Duke,3515.0920154760015,20.20680886499531,CE Rich,16, ,,,,BW D25 DUKE,,,BL A25 Rich,,,,,,,,Middle,,"From A25 Rich, From A25 Rich",,"CE Rich, CE Rich","ACE-0 Rich, Turnover, Interception",,,,,,,,,,To Circle Rich,,", , , , Home Game, Q4, BW3 Rich, DUKE 6 - 1  Rich, DUKE 11v11 Rich, Start AMid Rich, Regular Season, In Conf",,
UR v Duke,3719.7501888888887,21.35064637111236,CE Rich,17, ,,,,,,,,,,,,,NewBS A25 Rich,,Right,,"From AMid Rich, From A25 Rich",,"CE Rich, CE Rich",ACE-0 Rich,Long Corner,,,,,,,,,To Circle Rich,,", , , Home Game, Q4, BW3 Rich, DUKE 7 - 1  Rich, DUKE 11v11 Rich, Start AMid Rich, Regular Season, In Conf",,
UR v Duke,4299.698998029996,22.49938147100056,CE Rich,18, ,,,,BW D25 DUKE,,,BL A25 Rich,,,,,,,,Left,,"From A25 Rich, From A25 Rich",,"CE Rich, CE Rich","ACE-0 Rich, Turnover, Duel Lost",,,,,,,,,,To Circle Rich,,", , , , Home Game, DUKE 8 - 1  Rich, BW3 Rich, Q4, DUKE 11v11 Rich, Start AMid Rich, Regular Season, In Conf",,
UR v Duke,210.09752160600232,11.488111727331017,BB Transition Rich,1,,,,,,,,,,,,,,NewBS A25 Rich,,,,From AMid Rich,,,,Sideline,,,,,,,,,,"To DMid Rich, To AMid Rich, To A25 Rich",", , , , , , Home Game, DUKE 0 - 0  Rich, Q1, DUKE 11v11 Rich, Start Interception, BW2 Rich, Start DMid Rich, Regular Season, In Conf",,
UR v Duke,274.2718777777778,8.52760845622413,BB Transition Rich,2,,,,,,,,,TOW AMid DUKE,,,TO DMid Rich,,,,,,,,,"Ball Out, Turnover",,,,,,,,,,,To DMid Rich,", , , , Home Game, DUKE 0 - 0  Rich, Q1, DUKE 11v11 Rich, Start Interception, BW2 Rich, Start DMid Rich, Regular Season, In Conf",,
UR v Duke,307.79846942099647,5.802505725003471,BB Transition Rich,3,,,,,,,,,,,,,,NewBS D25 Rich,,,From A25 DUKE,,,,,Free Hit,,,,,,,,,,To D25 Rich,", , Home Game, DUKE 0 - 0  Rich, Q1, DUKE 11v11 Rich, Start Interception, BW1 Rich, Start D25 Rich, Regular Season, In Conf",,
UR v Duke,324.4106777777778,8.890273368225337,BB Transition Rich,4,,,,,,,,,,,,,,NewBS AMid Rich,,,From AMid DUKE,From DMid Rich,,,,Free Hit,,,,,,,,,,"To DMid Rich, To AMid Rich",", , , Home Game, DUKE 0 - 0  Rich, Q1, DUKE 11v11 Rich, Start Interception, BW2 Rich, Start DMid Rich, Regular Season, In Conf",,
UR v Duke,414.8847222222222,5.815537934774341,BB Transition Rich,5,,,,,,,,,,,,,,NewBS D25 Rich,,,From A25 DUKE,,,,,Free Hit,,,,,,,,,,To D25 Rich,", , Home Game, Q1, DUKE 0 - 1  Rich, DUKE 11v11 Rich, BW1 Rich, Start D25 Rich, Regular Season, In Conf",,
UR v Duke,500.4996199739997,5.400685511996812,BB Transition Rich,6,,,,,,,,,,,,,,NewBS D25 Rich,,,From A25 DUKE,,,,,Free Hit,,,,,,,,,,To D25 Rich,", , Home Game, DUKE 0 - 1  Rich, Q1, DUKE 11v11 Rich, Start Interception, BW1 Rich, Start D25 Rich, Regular Season, In Conf",,
UR v Duke,554.4990749339973,9.70691397800067,BB Transition Rich,7,,,,,,,,,,,,,,NewBS DMid Rich,,,From DMid DUKE,,,,,Free Hit,,,,,,,,,,To DMid Rich,", , Home Game, DUKE 0 - 1  Rich, Q1, DUKE 11v11 Rich, Start Interception, BW2 Rich, Start DMid Rich, Regular Season, In Conf",,
UR v Duke,605.4362555555556,13.305399999999963,BB Transition Rich,8,,,,,BW DMid DUKE,,,BL AMid Rich,,,,,,,,,,From DMid Rich,,,"Turnover, Interception",,,,,,,,,,,"To DMid Rich, To AMid Rich",", , , , , Home Game, DUKE 0 - 1  Rich, Q1, DUKE 11v11 Rich, Start Interception, BW2 Rich, Start DMid Rich, Regular Season, In Conf",,
UR v Duke,674.792783333,29.304786790000662,BB Transition Rich,9, ,,,,BW DMid DUKE,,,BL AMid Rich,,,,,,,,Middle,From A25 DUKE,"From D25 Rich, From DMid Rich, From AMid Rich, From A25 Rich, From A25 Rich, From A25 Rich, From A25 Rich",,"CE Rich, Shot Rich, CE Rich, Chance Rich","Turnover, End Line",,,,,,,,,,To Circle Rich,"To D25 Rich, To DMid Rich, To AMid Rich, To A25 Rich, To A25 Rich, To AMid Rich",", , , , , , , , , , Home Game, Q1, DUKE 0 - 1  Rich, DUKE 11v11 Rich, BW1 Rich, Start D25 Rich, Regular Season, In Conf",,
UR v Duke,747.8046222222222,8.295592642778615,BB Transition Rich,10,,,,,,,,,,,,,,NewBS D25 Rich,,,,,,,,Free Hit,,,,,,,,,,To D25 Rich,", , , Home Game, Q1, DUKE 0 - 1  Rich, DUKE 11v11 Rich, BW1 Rich, Start D25 Rich, Regular Season, In Conf",,
UR v Duke,796.5666,4.265366666666637,BB Transition Rich,11,,,,,BW A25 DUKE,,,BL D25 Rich,,,,,,,,,From A25 DUKE,,,,"Turnover, Interception",,,,,,,,,,,To D25 Rich,", , , Home Game, Q1, DUKE 0 - 1  Rich, DUKE 11v11 Rich, BW1 Rich, Start D25 Rich, Regular Season, In Conf",,
UR v Duke,866.7981601000013,10.001804934997722,BB Transition Rich,12, ,,,,,,,,,,,,,NewBS A25 Rich,,Right,From D25 DUKE,"From A25 Rich, From A25 Rich",,"CE Rich, CE Rich",ACE-0 Rich,Long Corner,,,,,,,,,To Circle Rich,To A25 Rich,", , , , Home Game, DUKE 0 - 1  Rich, Q1, DUKE 11v11 Rich, Start Interception, Start A25 Rich, Regular Season, In Conf",,
UR v Duke,915.5988299030018,16.100718517993528,BB Transition Rich,13,,,,,BW DMid DUKE,,,BL AMid Rich,,,,,,,,,From DMid DUKE,"From DMid Rich, From AMid Rich",,,"Turnover, Interception",,,,,,,,,,,"To DMid Rich, To AMid Rich, To A25 Rich",", , , , , Home Game, Q1, DUKE 0 - 1  Rich, DUKE 11v11 Rich, BW2 Rich, Start DMid Rich, Regular Season, In Conf",,
UR v Duke,953.6996075130004,5.800815390000594,BB Transition Rich,14,,,,,,,,,,,,,,NewBS DMid Rich,,,From AMid DUKE,,,,,Sideline,,,,,,,,,,To DMid Rich,", , Home Game, Q1, DUKE 0 - 1  Rich, DUKE 11v11 Rich, BW2 Rich, Start DMid Rich, Regular Season, In Conf",,
UR v Duke,1009.6139,9.667455555555648,BB Transition Rich,15,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,To DMid Rich,", Home Game, Q1, DUKE 0 - 1  Rich, DUKE 11v11 Rich, BW2 Rich, Start DMid Rich, Regular Season, In Conf",,
UR v Duke,1175.1992015549984,20.900046455001757,BB Transition Rich,16,,,,,,,,,TOW D25 DUKE,,,TO A25 Rich,,,,,From AMid DUKE,"From DMid Rich, From AMid Rich",,,"Turnover, Foul Against",,,,,,,,,,,"To DMid Rich, To AMid Rich, To A25 Rich",", , , , , Home Game, Q2, DUKE 1 - 1  Rich, DUKE 11v11 Rich, BW2 Rich, Start DMid Rich, Regular Season, In Conf",,
UR v Duke,1299.1992453939959,12.510404606004158,BB Transition Rich,17, ,,,,,,,,,,,,,,,Left,From DMid DUKE,"From AMid Rich, From A25 Rich, From A25 Rich",,"CE Rich, Shot Rich, CE Rich, Chance Rich",,,,,,,,,,,To Circle Rich,"To AMid Rich, To A25 Rich",", , , , Home Game, DUKE 1 - 1  Rich, Q2, DUKE 11v11 Rich, Start Interception, BW3 Rich, Start AMid Rich, Regular Season, In Conf",,
UR v Duke,1334.8983963439985,26.11340165599995,BB Transition Rich,18, ,,,,,,,,TOW D25 DUKE,,,TO A25 Rich,,,,Middle,From DMid DUKE,"From AMid Rich, From A25 Rich, From A25 Rich",,"CE Rich, Shot Rich, CE Rich, Chance Rich","Turnover, Foul Against",,,,,,,,,,To Circle Rich,"To AMid Rich, To A25 Rich",", , , , , , Home Game, Q2, DUKE 1 - 1  Rich, DUKE 11v11 Rich, BW3 Rich, Start AMid Rich, Regular Season, In Conf",,
UR v Duke,1377.0958410419983,7.152598796000802,BB Transition Rich,19,,,,,BW DMid DUKE,,,BL AMid Rich,,,,,,,,,From D25 DUKE,,,,"Turnover, Interception",,,,,,,,,,,To AMid Rich,", , , Home Game, DUKE 1 - 1  Rich, Q2, DUKE 11v11 Rich, Start Interception, BW3 Rich, Start AMid Rich, Regular Season, In Conf",,
UR v Duke,1572.198467648,7.801539593998996,BB Transition Rich,20,,,,,,,,,,,,,,NewBS D25 Rich,,,From A25 DUKE,From D25 Rich,,,,Free Hit,,,,,,,,,,"To D25 Rich, To DMid Rich",", , , Home Game, Q2, DUKE 1 - 1  Rich, DUKE 11v11 Rich, BW1 Rich, Start D25 Rich, Regular Season, In Conf",,
UR v Duke,1830.8991976769955,15.801843777003342,BB Transition Rich,21,,,,,,,,,,,,,,NewBS DMid Rich,,,From A25 DUKE,From D25 Rich,,,,Free Hit,,,,,,,,,,"To D25 Rich, To DMid Rich",", , , Home Game, DUKE 2 - 1  Rich, Q2, DUKE 11v11 Rich, Start Interception, BW1 Rich, Start D25 Rich, Regular Season, In Conf",,
UR v Duke,1886.7992377300002,8.400885233002555,BB Transition Rich,22,,,,,,,,,,,,,,NewBS AMid Rich,,,From DMid DUKE,From AMid Rich,,,,Free Hit,,,,,,,,,,"To AMid Rich, To A25 Rich",", , , Home Game, DUKE 2 - 1  Rich, Q2, DUKE 11v11 Rich, Start Foul For, BW3 Rich, Start AMid Rich, Regular Season, In Conf",,
UR v Duke,2000.5786888888888,9.11984358210566,BB Transition Rich,23, ,,,,BW D25 DUKE,,,BL A25 Rich,,,,,,,,Middle,From DMid DUKE,"From AMid Rich, From A25 Rich, From A25 Rich",,"CE Rich, Shot Rich, CE Rich, Chance Rich","Turnover, Duel Lost",,,,,,,,,,To Circle Rich,"To AMid Rich, To A25 Rich",", , , , , , Home Game, DUKE 2 - 1  Rich, Q2, DUKE 11v11 Rich, Start Interception, BW3 Rich, Start AMid Rich, Regular Season, In Conf",,
