Timeline,Start time,Duration,Row,Instance number, ,25 Build Up,Attack,BS,BS Outcome - Direct Ball Win COLG,BS Outcome - Direct Ball Win DUKE,BS Outcome - Direct turnover COLG,BS Outcome - Direct turnover DUKE,BS Outcome - In Direct Ball Win COLG,BS Outcome - In Direct Ball Win DUKE,BS Outcome - In Direct turnover COLG,BS Outcome - In Direct turnover DUKE,BS Outcome - New BS COLG,BS Outcome - New BS DUKE,Ball Start,Circle Entry,From Zone COLG,From Zone DUKE,Goal Type,Outcome +,Outcome -,Outcome Neutral,Presses,Scouting,Set Piece,Shoot Out,Shoot Out Score,Shoot Outs,Start Type COLG,Start Type DUKE,To Zone COLG,To Zone DUKE,Ungrouped,Notes,Flags
Duke_NC__Colgate_NY.SEP-18-2022,5315.7799444444445,0.0,Labels,582,,,,,,,,,,,,,,,,,,,,,,,,,PC,,,,,,,,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,5333.997812973985,0.0,Labels,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To A25 DUKE,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,5336.234163593994,0.0,Labels,584, ,,,,,,,,,,,,,,,Right,,From A25 DUKE,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,5342.797792156002,0.0,Labels,585,,,,,,,,,,,,,,,,,,From A25 DUKE,,Circle Pass DUKE,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,5348.299477689997,0.0,Labels,586,,,,,,,,,,,,,,,,,,From A25 DUKE,,"CE DUKE, PC Win DUKE",,,,,,,,,,,,To Circle DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,5377.579047943,0.0,Labels,587,,,,,,,,,,,,,,,,,,,,,,,,,PC,,,,,,,,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,5389.870031064972,0.0,Labels,588,,,,,,,,,,,,,,,,,,,,", PS Win DUKE",,,,,,,,,,,,To Circle DUKE,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,5462.698634393997,0.0,Labels,589,,,,,,,,,,,,,,,,,,,ACE,"Goal DUKE, Delete",,,,,,,,,,,,To Circle DUKE,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,5630.079111111111,0.0,Labels,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid DUKE,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,5653.4984280280005,0.0,Labels,591,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,5660.838633333334,0.0,Labels,592,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,5660.838633333334,0.0,Labels,593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid COLG,,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,5674.799555654012,0.0,Labels,594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid COLG,,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,5681.697927382983,0.0,Labels,595,,,,,,,,,,,,,,,,,From AMid COLG,,,,,,,,,,,,,,To A25 COLG,,,,
Duke_NC__Colgate_NY.SEP-18-2022,5683.920066666667,0.0,Labels,596, ,,,,,,,,,,,,,,,Middle,From A25 COLG,,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,5686.797831342989,0.0,Labels,597,,,,,,,,,,,,,,,,,From A25 COLG,,,"CE COLG, PC Win COLG",,,,,,,,,,,,To Circle COLG,,,
Duke_NC__Colgate_NY.SEP-18-2022,5737.398662239974,0.0,Labels,598,,,,,,,,,,,,,,,,,,,,,,,,,PC,,,,,,,,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,5750.698191466985,0.0,Labels,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To A25 COLG,,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,5759.145611111111,0.0,Labels,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To A25 COLG,,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,5767.7191362319845,0.0,Labels,601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To A25 COLG,,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,5774.41081862,0.0,Labels,602, ,,,,,,,,,,,,,,,Right,From A25 COLG,,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,5776.487238031985,0.0,Labels,603,,,,,,,,,,,,,,,,,From A25 COLG,,,CE COLG,ACE-0 COLG,,,,,,,,,,,To Circle COLG,,,
Duke_NC__Colgate_NY.SEP-18-2022,5777.9985197119795,0.0,Labels,604,,,,,,,,,,,,,,,,,From A25 COLG,,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,5779.598796672983,0.0,Labels,605,,,,,,,,,,,,,,,,,From A25 COLG,,,,,,,,,,,,,,,To D25 DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,5799.051177777777,0.0,Labels,606,,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,5800.492031197984,0.0,Labels,607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid COLG,,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,5803.052188888889,0.0,Labels,608,,,,,,,,,,,,,,,,,From AMid COLG,,,,,,,,,,,,,,To A25 COLG,,,,
Duke_NC__Colgate_NY.SEP-18-2022,5804.4383333333335,0.0,Labels,609, ,,,,,,,,,,,,,,,Middle,From A25 COLG,,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,5805.798637700985,0.0,Labels,610,,,,,,,,,,,,,,,,,From A25 COLG,,,CE COLG,ACE-0 COLG,,,,,,,,,,,To Circle COLG,,,
Duke_NC__Colgate_NY.SEP-18-2022,5806.698267893971,0.0,Labels,611,,,,,,,,,,,,,,,,,From A25 COLG,,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,5808.499638096978,0.0,Labels,612,,,,,,,,,,,,,,,,,From A25 COLG,,,,,,,,,,,,,,,To D25 DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,5817.3993270479805,0.0,Labels,613,,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,5819.198688005971,0.0,Labels,614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To A25 COLG,,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,5825.228523623989,0.0,Labels,615,,,,,,,,,,,,,,,,,From A25 COLG,,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,5826.298855323978,0.0,Labels,616,,,,,,,,,,,,,,,,,From A25 COLG,,,,,,,,,,,,,,,To D25 DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,5828.298882534976,0.0,Labels,617,,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,5832.698804593978,0.0,Labels,618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid DUKE,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,5842.298913400984,0.0,Labels,619,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,5845.999396866988,0.0,Labels,620,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,5847.89833796599,0.0,Labels,621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 COLG,,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,5856.843793022969,0.0,Labels,622,,,,,,,,,,,,,,,,,From D25 COLG,,,,,,,,,,,,,,To DMid COLG,,,,
Duke_NC__Colgate_NY.SEP-18-2022,5860.698677514997,0.0,Labels,623,,,,,,,,,,,,,,,,,From DMid COLG,,,,,,,,,,,,,,To AMid COLG,,,,
Duke_NC__Colgate_NY.SEP-18-2022,5866.000465808987,0.0,Labels,624,,,,,,,,,,,,,,,,,From AMid COLG,,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,5867.599248667978,0.0,Labels,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid DUKE,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,5874.726354396978,0.0,Labels,626,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To D25 DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,5888.398719078971,0.0,Labels,627,,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,5892.668594503997,0.0,Labels,628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid DUKE,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,5906.099591012971,0.0,Labels,629,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To D25 DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,5914.4995674400025,0.0,Labels,630,,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,5917.2538815979715,0.0,Labels,631,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,5919.785311111111,0.0,Labels,632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid DUKE,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,5921.427586230987,0.0,Labels,633,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,5925.09853615499,0.0,Labels,634, ,,,,,,,,,,,,,,,Left,,From A25 DUKE,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,5927.897645544985,0.0,Labels,635,,,,,,,,,,,,,,,,,,From A25 DUKE,,CE DUKE,ACE-0 DUKE,,,,,,,,,,,To Circle DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,5931.997189921971,0.0,Labels,636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To A25 DUKE,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,5940.0980136339895,0.0,Labels,637, ,,,,,,,,,,,,,,,Left,,From A25 DUKE,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,5943.3648111111115,0.0,Labels,638,,,,,,,,,,,,,,,,,,From A25 DUKE,,Circle Pass DUKE,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,5944.697518527966,0.0,Labels,639,,,,,,,,,,,,,,,,,,From A25 DUKE,ACE,"Goal DUKE, CE DUKE",,,,,,,,,,,,To Circle DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,5976.538200406977,0.0,Labels,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid COLG,,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,5982.198512853968,0.0,Labels,641,,,,,,,,,,,,,,,,,From DMid COLG,,,,,,,,,,,,,,To AMid COLG,,,,
Duke_NC__Colgate_NY.SEP-18-2022,5984.098761521975,0.0,Labels,642,,,,,,,,,,,,,,,,,From DMid COLG,,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,5985.698846494987,0.0,Labels,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid DUKE,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,5991.9132130760045,0.0,Labels,644,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,5994.498933896984,0.0,Labels,645,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,5995.300079189007,0.0,Labels,646,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,To DMid COLG,,,,
Duke_NC__Colgate_NY.SEP-18-2022,6000.498782875986,0.0,Labels,647,,,,,,,,,,,,,,,,,From DMid COLG,,,,,,,,,,,,,,To AMid COLG,,,,
Duke_NC__Colgate_NY.SEP-18-2022,6001.997835242995,0.0,Labels,648,,,,,,,,,,,,,,,,,From DMid COLG,,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,6002.437977780007,0.0,Labels,649,,,,,,,,,,,,,,,,,From AMid COLG,,,,,,,,,,,,,,,To DMid DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,6006.798892886996,0.0,Labels,650,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,6009.79878624399,0.0,Labels,651,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,6010.798443259,0.0,Labels,652, ,,,,,,,,,,,,,,,Right,,From A25 DUKE,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,6013.598937924986,0.0,Labels,653,,,,,,,,,,,,,,,,,,From A25 DUKE,,CE DUKE,ACE-0 DUKE,,,,,,,,,,,To Circle DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,6016.599089355992,0.0,Labels,654,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,6017.803345385983,0.0,Labels,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 COLG,,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,6022.698796599982,0.0,Labels,656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 COLG,,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,6032.298787159974,0.0,Labels,657,,,,,,,,,,,,,,,,,From D25 COLG,,,,,,,,,,,,,,To DMid COLG,,,,
Duke_NC__Colgate_NY.SEP-18-2022,6034.0981,0.0,Labels,658,,,,,,,,,,,,,,,,,From DMid COLG,,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,6034.0981,0.0,Labels,659,,,,,,,,,,,,,,,,,From DMid COLG,,,,,,,,,,,,,,,To AMid DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,6035.8005441409905,0.0,Labels,660,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,6043.281166666667,0.0,Labels,661,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,6043.281166666667,0.0,Labels,662,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,To D25 COLG,,,,
Duke_NC__Colgate_NY.SEP-18-2022,6044.998684516986,0.0,Labels,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 COLG,,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,6048.615211111111,0.0,Labels,664,,,,,,,,,,,,,,,,,From D25 COLG,,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,6050.498722734971,0.0,Labels,665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To A25 DUKE,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,6052.842522222222,0.0,Labels,666, ,,,,,,,,,,,,,,,Middle,,From A25 DUKE,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,6053.547269148987,0.0,Labels,667,,,,,,,,,,,,,,,,,,From A25 DUKE,,CE DUKE,ACE-0 DUKE,,,,,,,,,,,To Circle DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,6060.584511111111,0.0,Labels,668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC DUKE,,,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,6060.798028050986,0.0,Labels,669,,,,,,,,,,,,,,,,,,From ,,,,,,,,,,,,,,To A25 DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,6069.210277777778,0.0,Labels,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To A25 DUKE,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,6086.798079508966,0.0,Labels,671,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,To AMid DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,6092.7990513919995,0.0,Labels,672,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,6098.398846229998,0.0,Labels,673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC DUKE,,,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,6104.996394396988,0.0,Labels,674,,,,,,,,,,,,,,,,,,From ,,,,,,,,,,,,,,To A25 DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,6107.602166666667,0.0,Labels,675, ,,,,,,,,,,,,,,,Middle,,From A25 DUKE,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,6113.798907819974,0.0,Labels,676,,,,,,,,,,,,,,,,,,From A25 DUKE,,Circle Pass DUKE,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,6119.299520599988,0.0,Labels,677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To A25 DUKE,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,6134.17428646697,0.0,Labels,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To A25 DUKE,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,6136.898954422,0.0,Labels,679,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,To AMid DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,6149.308776526988,0.0,Labels,680,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,6153.798159630006,0.0,Labels,681,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,To AMid DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,6176.799230725971,0.0,Labels,682,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,6178.69895598698,0.0,Labels,683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid COLG,,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,6181.3994151540055,0.0,Labels,684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid COLG,,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,6185.399650582999,0.0,Labels,685,,,,,,,,,,,,,,,,,From DMid COLG,,,,,,,,,,,,,,To D25 COLG,,,,
Duke_NC__Colgate_NY.SEP-18-2022,6189.2993433119855,0.0,Labels,686,,,,,,,,,,,,,,,,,From D25 COLG,,,,,,,,,,,,,,To DMid COLG,,,,
Duke_NC__Colgate_NY.SEP-18-2022,6190.380577777778,0.0,Labels,687,,,,,,,,,,,,,,,,,From D25 COLG,,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,6190.499026472985,0.0,Labels,688,,,,,,,,,,,,,,,,,From DMid COLG,,,,,,,,,,,,,,,To AMid DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,6192.198769965988,0.0,Labels,689,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,6193.6647111111115,0.0,Labels,690, ,,,,,,,,,,,,,,,Middle,,From A25 DUKE,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,6197.198479508003,0.0,Labels,691,,,,,,,,,,,,,,,,,,From A25 DUKE,,"CE DUKE, Chance DUKE, Shot DUKE",,,,,,,,,,,,To Circle DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,6199.299106737965,0.0,Labels,692,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,6204.999323726002,0.0,Labels,693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 COLG,,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,6217.8987562649745,0.0,Labels,694,,,,,,,,,,,,,,,,,From D25 COLG,,,,,,,,,,,,,,To DMid COLG,,,,
Duke_NC__Colgate_NY.SEP-18-2022,6222.150555555556,0.0,Labels,695,,,,,,,,,,,,,,,,,From DMid COLG,,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,6222.659677777778,0.0,Labels,696,,,,,,,,,,,,,,,,,From DMid COLG,,,,,,,,,,,,,,,To AMid DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,6225.098311126993,0.0,Labels,697,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,6227.639266666667,0.0,Labels,698, ,,,,,,,,,,,,,,,Middle,,From A25 DUKE,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,6228.445588888889,0.0,Labels,699,,,,,,,,,,,,,,,,,,From A25 DUKE,,"CE DUKE, Chance DUKE, Shot DUKE",,,,,,,,,,,,To Circle DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,6232.998184519979,0.0,Labels,700,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,6235.499915287986,0.0,Labels,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 COLG,,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,6249.599795533003,0.0,Labels,702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 COLG,,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,6253.713277777778,0.0,Labels,703,,,,,,,,,,,,,,,,,From D25 COLG,,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,6254.097881938972,0.0,Labels,704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid DUKE,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,6257.79838911297,0.0,Labels,705,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,6260.099147165963,0.0,Labels,706,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,6262.299727550969,0.0,Labels,707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 COLG,,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,6274.798551393988,0.0,Labels,708,,,,,,,,,,,,,,,,,From D25 COLG,,,,,,,,,,,,,,To DMid COLG,,,,
Duke_NC__Colgate_NY.SEP-18-2022,6283.998630882,0.0,Labels,709,,,,,,,,,,,,,,,,,From DMid COLG,,,,,,,,,,,,,,To AMid COLG,,,,
Duke_NC__Colgate_NY.SEP-18-2022,6288.006286533991,0.0,Labels,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid COLG,,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,6294.528777777778,0.0,Labels,711,,,,,,,,,,,,,,,,,From AMid COLG,,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,6294.6235101890115,0.0,Labels,712,,,,,,,,,,,,,,,,,From AMid COLG,,,,,,,,,,,,,,,To DMid DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,6299.789396179988,0.0,Labels,713,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,6300.744544444445,0.0,Labels,714,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,6301.098061092998,0.0,Labels,715,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,To DMid COLG,,,,
Duke_NC__Colgate_NY.SEP-18-2022,6304.39877438999,0.0,Labels,716,,,,,,,,,,,,,,,,,From DMid COLG,,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,6305.998728760985,0.0,Labels,717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid DUKE,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,6313.19048934601,0.0,Labels,718,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,6316.898908481968,0.0,Labels,719,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,6318.352155555555,0.0,Labels,720, ,,,,,,,,,,,,,,,Left,,From A25 DUKE,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,6318.898673122983,0.0,Labels,721,,,,,,,,,,,,,,,,,,From A25 DUKE,,"CE DUKE, Chance DUKE, Shot DUKE",,,,,,,,,,,,To Circle DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,6331.098830091002,0.0,Labels,722,,,,,,,,,,,,,,,,,,From A25 DUKE,,"CE DUKE, PC Win DUKE",,,,,,,,,,,,To Circle DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,6372.798649575991,0.0,Labels,723,,,,,,,,,,,,,,,,,,,,,,,,,PC,,,,,,,,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,6420.199641503,0.0,Labels,724,,,,,,,,,,,,,,,,,,,,,,,,,PC,,,,,,,,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,6422.099833903,0.0,Labels,725,,,,,,,,,,,,,,,,,,,PC,"Goal DUKE, ",,,,,,,,,,,,To Circle DUKE,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,6450.199162377969,0.0,Labels,726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid COLG,,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,6457.199354256985,0.0,Labels,727,,,,,,,,,,,,,,,,,From DMid COLG,,,,,,,,,,,,,,To D25 COLG,,,,
Duke_NC__Colgate_NY.SEP-18-2022,6458.999720300993,0.0,Labels,728,,,,,,,,,,,,,,,,,From DMid COLG,,,,,,,,,,,,,,To DMid COLG,,,,
Duke_NC__Colgate_NY.SEP-18-2022,6463.392332247006,0.0,Labels,729,,,,,,,,,,,,,,,,,From DMid COLG,,,,,,,,,,,,,,To AMid COLG,,,,
Duke_NC__Colgate_NY.SEP-18-2022,6464.691811111111,0.0,Labels,730,,,,,,,,,,,,,,,,,From DMid COLG,,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,6465.198512866,0.0,Labels,731,,,,,,,,,,,,,,,,,From AMid COLG,,,,,,,,,,,,,,,To DMid DUKE,,,
