Timeline,Start time,Duration,Row,Instance number, ,25 Build Up,Attack,BS,BS Outcome - Direct Ball Win CUSE,BS Outcome - Direct Ball Win DUKE,BS Outcome - Direct turnover CUSE,BS Outcome - Direct turnover DUKE,BS Outcome - In Direct Ball Win CUSE,BS Outcome - In Direct Ball Win DUKE,BS Outcome - In Direct turnover CUSE,BS Outcome - In Direct turnover DUKE,BS Outcome - New BS CUSE,BS Outcome - New BS DUKE,Ball Start,Circle Entry,From Zone CUSE,From Zone DUKE,Goal Type,Outcome +,Outcome -,Outcome Neutral,Presses,Scouting,Set Piece,Shoot Out,Shoot Out Score,Shoot Outs,Start Type CUSE,Start Type DUKE,To Zone CUSE,To Zone DUKE,Ungrouped,Notes,Flags
Duke vs Cuse,1048.3154111869985,0.0,Labels,164,,,,,,,,,,,,,,,,,From DMid CUSE,,,,,,,,,,,,,,To D25 CUSE,,,,
Duke vs Cuse,1054.2992130069995,0.0,Labels,165,,,,,,,,,,,,,,,,,From D25 CUSE,,,,,,,,,,,,,,To DMid CUSE,,,,
Duke vs Cuse,1058.1989035650022,0.0,Labels,166,,,,,,,,,,,,,,,,,From DMid CUSE,,,,,,,,,,,,,,To AMid CUSE,,,,
Duke vs Cuse,1060.2218755599959,0.0,Labels,167,,,,,,,,,,,,,,,,,From AMid CUSE,,,,,,,,,,,,,,To A25 CUSE,,,,
Duke vs Cuse,1064.7278259969864,0.0,Labels,168,,,,,,,,,,,,,,,,,From A25 CUSE,,,,,,,,,,,,,,To AMid CUSE,,,,
Duke vs Cuse,1072.1975829729731,0.0,Labels,169,,,,,,,,,,,,,,,,,From AMid CUSE,,,,,,,,,,,,,,To A25 CUSE,,,,
Duke vs Cuse,1077.099703616999,0.0,Labels,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To A25 CUSE,,", ",,
Duke vs Cuse,1078.9972138609835,0.0,Labels,171,,,,,,,,,,,,,,,,,From A25 CUSE,,,,,,,,,,,,,,To AMid CUSE,,,,
Duke vs Cuse,1085.5996371079848,0.0,Labels,172,,,,,,,,,,,,,,,,,From AMid CUSE,,,,,,,,,,,,,,To A25 CUSE,,,,
Duke vs Cuse,1087.7263222222223,0.0,Labels,173, ,,,,,,,,,,,,,,,Middle,From A25 CUSE,,,,,,,,,,,,,,,,,,
Duke vs Cuse,1089.898141121981,0.0,Labels,174,,,,,,,,,,,,,,,,,From A25 CUSE,,,"CE CUSE, PC Win CUSE",,,,,,,,,,,,To Circle CUSE,,,
Duke vs Cuse,1130.2289333333333,0.0,Labels,175,,,,,,,,,,,,,,,,,,,,,,,,,PC,,,,,,,,", ",,
Duke vs Cuse,1136.498863701989,0.0,Labels,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", ",,
Duke vs Cuse,1139.9970559469812,0.0,Labels,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 DUKE,", ",,
Duke vs Cuse,1148.1970332359751,0.0,Labels,178,,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,,
Duke vs Cuse,1152.0288,0.0,Labels,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid DUKE,", ",,
Duke vs Cuse,1157.6511444444445,0.0,Labels,180,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,
Duke vs Cuse,1159.8990717419736,0.0,Labels,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid DUKE,", ",,
Duke vs Cuse,1170.7981122850065,0.0,Labels,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid DUKE,", ",,
Duke vs Cuse,1337.4771444444445,0.0,Labels,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid DUKE,", ",,
Duke vs Cuse,1353.6616111111111,0.0,Labels,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid DUKE,", ",,
Duke vs Cuse,1366.4992273509931,0.0,Labels,185,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,
Duke vs Cuse,1373.0982819519734,0.0,Labels,186,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,
Duke vs Cuse,1375.7749777777778,0.0,Labels,187, ,,,,,,,,,,,,,,,Middle,,From A25 DUKE,,,,,,,,,,,,,,,,,
Duke vs Cuse,1378.2783777777777,0.0,Labels,188,,,,,,,,,,,,,,,,,,From A25 DUKE,,CE DUKE,ACE-0 DUKE,,,,,,,,,,,To Circle DUKE,,,
Duke vs Cuse,1382.4044666666666,0.0,Labels,189, ,,,,,,,,,,,,,,,Left,,From A25 DUKE,,,,,,,,,,,,,,,,,
Duke vs Cuse,1388.1339555555555,0.0,Labels,190,,,,,,,,,,,,,,,,,,From A25 DUKE,,CE DUKE,ACE-0 DUKE,,,,,,,,,,,To Circle DUKE,,,
Duke vs Cuse,1388.1339555555555,0.0,Labels,191,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,
Duke vs Cuse,1390.4988512559905,0.0,Labels,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 CUSE,,", ",,
Duke vs Cuse,1399.0983063139906,0.0,Labels,193,,,,,,,,,,,,,,,,,From D25 CUSE,,,,,,,,,,,,,,To DMid CUSE,,,,
Duke vs Cuse,1404.0079333333333,0.0,Labels,194,,,,,,,,,,,,,,,,,From DMid CUSE,,,,,,,,,,,,,,To AMid CUSE,,,,
Duke vs Cuse,1408.898791102993,0.0,Labels,195,,,,,,,,,,,,,,,,,From AMid CUSE,,,,,,,,,,,,,,To A25 CUSE,,,,
Duke vs Cuse,1413.2993451959867,0.0,Labels,196,,,,,,,,,,,,,,,,,From A25 CUSE,,,,,,,,,,,,,,,,,,
Duke vs Cuse,1415.1983776129814,0.0,Labels,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 DUKE,", ",,
Duke vs Cuse,1430.3982540559923,0.0,Labels,198,,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,,
Duke vs Cuse,1438.5985371049771,0.0,Labels,199,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,
Duke vs Cuse,1441.6772222222223,0.0,Labels,200,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,
Duke vs Cuse,1441.9971530950047,0.0,Labels,201,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,To DMid CUSE,,,,
Duke vs Cuse,1445.699058551987,0.0,Labels,202,,,,,,,,,,,,,,,,,From DMid CUSE,,,,,,,,,,,,,,To D25 CUSE,,,,
Duke vs Cuse,1451.164611111111,0.0,Labels,203,,,,,,,,,,,,,,,,,From D25 CUSE,,,,,,,,,,,,,,,,,,
Duke vs Cuse,1451.2990324449856,0.0,Labels,204,,,,,,,,,,,,,,,,,From D25 CUSE,,,,,,,,,,,,,,,To AMid DUKE,,,
Duke vs Cuse,1457.5132169209978,0.0,Labels,205,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,
Duke vs Cuse,1461.999078699965,0.0,Labels,206,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,
Duke vs Cuse,1463.899095242005,0.0,Labels,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid CUSE,,", ",,
Duke vs Cuse,1469.2993753299836,0.0,Labels,208,,,,,,,,,,,,,,,,,From DMid CUSE,,,,,,,,,,,,,,To D25 CUSE,,,,
Duke vs Cuse,1474.0985528439783,0.0,Labels,209,,,,,,,,,,,,,,,,,From D25 CUSE,,,,,,,,,,,,,,To DMid CUSE,,,,
Duke vs Cuse,1482.3449555555555,0.0,Labels,210,,,,,,,,,,,,,,,,,From DMid CUSE,,,,,,,,,,,,,,,,,,
Duke vs Cuse,1483.4980481379937,0.0,Labels,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 DUKE,", ",,
Duke vs Cuse,1491.599026917992,0.0,Labels,212,,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,,
Duke vs Cuse,1497.2000522299911,0.0,Labels,213,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,
Duke vs Cuse,1501.0990692439839,0.0,Labels,214,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,
Duke vs Cuse,1506.9309,0.0,Labels,215,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,
Duke vs Cuse,1513.6980059299888,0.0,Labels,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 CUSE,,", ",,
Duke vs Cuse,1530.9993695449687,0.0,Labels,217,,,,,,,,,,,,,,,,,From D25 CUSE,,,,,,,,,,,,,,,,,,
Duke vs Cuse,1532.498719225983,0.0,Labels,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC DUKE,,,", ",,
Duke vs Cuse,1537.4984967299765,0.0,Labels,219,,,,,,,,,,,,,,,,,,From ,,,,,,,,,,,,,,To AMid DUKE,,,
Duke vs Cuse,1542.7853,0.0,Labels,220,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,
Duke vs Cuse,1542.7853,0.0,Labels,221,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,To D25 CUSE,,,,
Duke vs Cuse,1552.9989304109968,0.0,Labels,222,,,,,,,,,,,,,,,,,From D25 CUSE,,,,,,,,,,,,,,To DMid CUSE,,,,
Duke vs Cuse,1559.5989098519844,0.0,Labels,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid CUSE,,", ",,
Duke vs Cuse,1582.898647840982,0.0,Labels,224,,,,,,,,,,,,,,,,,From DMid CUSE,,,,,,,,,,,,,,To AMid CUSE,,,,
Duke vs Cuse,1585.1996640249997,0.0,Labels,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid CUSE,,", ",,
Duke vs Cuse,1589.398443544003,0.0,Labels,226,,,,,,,,,,,,,,,,,From AMid CUSE,,,,,,,,,,,,,,To A25 CUSE,,,,
Duke vs Cuse,1594.0165666666667,0.0,Labels,227, ,,,,,,,,,,,,,,,Right,From A25 CUSE,,,,,,,,,,,,,,,,,,
Duke vs Cuse,1598.9957319879923,0.0,Labels,228,,,,,,,,,,,,,,,,,From A25 CUSE,,,"CE CUSE, PC Win CUSE",,,,,,,,,,,,To Circle CUSE,,,
Duke vs Cuse,1642.499049705011,0.0,Labels,229,,,,,,,,,,,,,,,,,,,,,,,,,PC,,,,,,,,", ",,
Duke vs Cuse,1649.9985204900004,0.0,Labels,230,,,,,,,,,,,,,,,,,,,PC,"Goal CUSE, ",,,,,,,,,,,,To Circle DUKE,", ",,
Duke vs Cuse,1679.7426222222223,0.0,Labels,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid DUKE,", ",,
Duke vs Cuse,1682.098540741969,0.0,Labels,232,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,
Duke vs Cuse,1689.1915444444444,0.0,Labels,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid DUKE,", ",,
Duke vs Cuse,1706.4993158799825,0.0,Labels,234,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,
Duke vs Cuse,1713.4107222222221,0.0,Labels,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To A25 DUKE,", ",,
Duke vs Cuse,1724.8997162649919,0.0,Labels,236,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,To A25 DUKE,,,
Duke vs Cuse,1732.6442,0.0,Labels,237,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,
Duke vs Cuse,1732.6442,0.0,Labels,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 CUSE,,", ",,
Duke vs Cuse,1739.7813333333334,0.0,Labels,239,,,,,,,,,,,,,,,,,From D25 CUSE,,,,,,,,,,,,,,,,,,
Duke vs Cuse,1740.8187198169937,0.0,Labels,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC DUKE,,,", ",,
Duke vs Cuse,1753.290992447993,0.0,Labels,241,,,,,,,,,,,,,,,,,,From ,,,,,,,,,,,,,,To A25 DUKE,,,
Duke vs Cuse,1754.2996421689847,0.0,Labels,242,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,
Duke vs Cuse,1755.9988559819903,0.0,Labels,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 CUSE,,", ",,
Duke vs Cuse,1772.8265888888889,0.0,Labels,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 CUSE,,", ",,
Duke vs Cuse,1781.7516258019787,0.0,Labels,245,,,,,,,,,,,,,,,,,From D25 CUSE,,,,,,,,,,,,,,To DMid CUSE,,,,
Duke vs Cuse,1787.7989668590105,0.0,Labels,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid CUSE,,", ",,
Duke vs Cuse,1794.5321666666666,0.0,Labels,247,,,,,,,,,,,,,,,,,From DMid CUSE,,,,,,,,,,,,,,,,,,
Duke vs Cuse,1794.5321666666666,0.0,Labels,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To A25 DUKE,", ",,
Duke vs Cuse,1794.5321666666666,0.0,Labels,249, ,,,,,,,,,,,,,,,Middle,,From A25 DUKE,,,,,,,,,,,,,,,,,
Duke vs Cuse,1794.5321666666666,0.0,Labels,250,,,,,,,,,,,,,,,,,,From A25 DUKE,,"CE DUKE, PC Win DUKE",,,,,,,,,,,,To Circle DUKE,,,
Duke vs Cuse,1851.2993774869904,0.0,Labels,251,,,,,,,,,,,,,,,,,,,,,,,,,PC,,,,,,,,", ",,
Duke vs Cuse,1889.990128260974,0.0,Labels,252,,,,,,,,,,,,,,,,,,,,,,,,,PC,,,,,,,,", ",,
Duke vs Cuse,1905.6991795879956,0.0,Labels,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To A25 DUKE,", ",,
Duke vs Cuse,1912.0990195429924,0.0,Labels,254,,,PC Win,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,
Duke vs Cuse,1956.59914210598,0.0,Labels,255,,,,,,,,,,,,,,,,,,,,,,,,,PC,,,,,,,,", ",,
Duke vs Cuse,1971.1355777777778,0.0,Labels,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC DUKE,,,", ",,
Duke vs Cuse,1972.0996423299987,0.0,Labels,257,,,,,,,,,,,,,,,,,,From ,,,,,,,,,,,,,,To A25 DUKE,,,
Duke vs Cuse,1978.5694333333333,0.0,Labels,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To A25 DUKE,", ",,
Duke vs Cuse,1983.7924,0.0,Labels,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To A25 DUKE,", ",,
Duke vs Cuse,1988.1701555555555,0.0,Labels,260, ,,,,,,,,,,,,,,,Middle,,From A25 DUKE,,,,,,,,,,,,,,,,,
Duke vs Cuse,1990.2989665059865,0.0,Labels,261,,,,,,,,,,,,,,,,,,From A25 DUKE,,"CE DUKE, PC Win DUKE",,,,,,,,,,,,To Circle DUKE,,,
Duke vs Cuse,2027.2989493620146,0.0,Labels,262,,,,,,,,,,,,,,,,,,,,,,,,,PC,,,,,,,,", ",,
Duke vs Cuse,2041.1391,0.0,Labels,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", ",,
Duke vs Cuse,2041.1391,0.0,Labels,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 CUSE,,", ",,
Duke vs Cuse,2043.6984651190128,0.0,Labels,265,,,,,,,,,,,,,,,,,From D25 CUSE,,,,,,,,,,,,,,To DMid CUSE,,,,
Duke vs Cuse,2052.698790124975,0.0,Labels,266,,,,,,,,,,,,,,,,,From DMid CUSE,,,,,,,,,,,,,,To AMid CUSE,,,,
Duke vs Cuse,2055.4994878099906,0.0,Labels,267,,,,,,,,,,,,,,,,,From AMid CUSE,,,,,,,,,,,,,,,,,,
Duke vs Cuse,2056.9986193699883,0.0,Labels,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 DUKE,", ",,
Duke vs Cuse,2069.255888888889,0.0,Labels,269,,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,,,,
Duke vs Cuse,2069.3985578759807,0.0,Labels,270,,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,To AMid CUSE,,,,
Duke vs Cuse,2070.798576409983,0.0,Labels,271,,,,,,,,,,,,,,,,,From AMid CUSE,,,,,,,,,,,,,,To A25 CUSE,,,,
Duke vs Cuse,2074.321312165994,0.0,Labels,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To A25 CUSE,,", ",,
Duke vs Cuse,2082.6561285279795,0.0,Labels,273,,,,,,,,,,,,,,,,,From A25 CUSE,,,,,,,,,,,,,,To AMid CUSE,,,,
Duke vs Cuse,2087.5973844889913,0.0,Labels,274,,,,,,,,,,,,,,,,,From AMid CUSE,,,,,,,,,,,,,,To DMid CUSE,,,,
Duke vs Cuse,2092.299470711005,0.0,Labels,275,,,,,,,,,,,,,,,,,From DMid CUSE,,,,,,,,,,,,,,To AMid CUSE,,,,
Duke vs Cuse,2095.3977788949787,0.0,Labels,276,,,,,,,,,,,,,,,,,From AMid CUSE,,,,,,,,,,,,,,To A25 CUSE,,,,
Duke vs Cuse,2101.4874333333332,0.0,Labels,277,,,,,,,,,,,,,,,,,From A25 CUSE,,,,,,,,,,,,,,,,,,
Duke vs Cuse,2101.800035696965,0.0,Labels,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 DUKE,", ",,
Duke vs Cuse,2108.0994370279827,0.0,Labels,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 DUKE,", ",,
Duke vs Cuse,2116.999906400971,0.0,Labels,280,,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,,
Duke vs Cuse,2128.0980363389835,0.0,Labels,281,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,
Duke vs Cuse,2132.8277222222223,0.0,Labels,282,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,
Duke vs Cuse,2132.995694128997,0.0,Labels,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid CUSE,,", ",,
Duke vs Cuse,2133.9989691759847,0.0,Labels,284,,,,,,,,,,,,,,,,,From DMid CUSE,,,,,,,,,,,,,,To D25 CUSE,,,,
Duke vs Cuse,2138.884466666667,0.0,Labels,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 CUSE,,", ",,
Duke vs Cuse,2150.7995694289857,0.0,Labels,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 CUSE,,", ",,
Duke vs Cuse,2163.398373895973,0.0,Labels,287,,,,,,,,,,,,,,,,,From D25 CUSE,,,,,,,,,,,,,,To DMid CUSE,,,,
Duke vs Cuse,2167.498524389998,0.0,Labels,288,,,,,,,,,,,,,,,,,From DMid CUSE,,,,,,,,,,,,,,To D25 CUSE,,,,
Duke vs Cuse,2176.2650960730034,0.0,Labels,289,,,,,,,,,,,,,,,,,From D25 CUSE,,,,,,,,,,,,,,To DMid CUSE,,,,
Duke vs Cuse,2178.398903832999,0.0,Labels,290,,,,,,,,,,,,,,,,,From D25 CUSE,,,,,,,,,,,,,,To D25 CUSE,,,,
Duke vs Cuse,2196.697890140974,0.0,Labels,291,,,,,,,,,,,,,,,,,From D25 CUSE,,,,,,,,,,,,,,To DMid CUSE,,,,
Duke vs Cuse,2201.9991010650124,0.0,Labels,292,,,,,,,,,,,,,,,,,From DMid CUSE,,,,,,,,,,,,,,To AMid CUSE,,,,
Duke vs Cuse,2213.799488888889,0.0,Labels,293,,,,,,,,,,,,,,,,,From AMid CUSE,,,,,,,,,,,,,,,,,,
Duke vs Cuse,2213.799488888889,0.0,Labels,294,,,,,,,,,,,,,,,,,From AMid CUSE,,,,,,,,,,,,,,,To DMid DUKE,,,
Duke vs Cuse,2223.2169555555556,0.0,Labels,295,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,,,,
Duke vs Cuse,2223.7990660359906,0.0,Labels,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid CUSE,,", ",,
Duke vs Cuse,2227.6960483819926,0.0,Labels,297,,,,,,,,,,,,,,,,,From AMid CUSE,,,,,,,,,,,,,,To A25 CUSE,,,,
Duke vs Cuse,2230.997411111111,0.0,Labels,298, ,,,,,,,,,,,,,,,Right,From A25 CUSE,,,,,,,,,,,,,,,,,,
Duke vs Cuse,2234.4994539809823,0.0,Labels,299,,,,,,,,,,,,,,,,,From A25 CUSE,,,CE CUSE,ACE-0 CUSE,,,,,,,,,,,To Circle CUSE,,,
Duke vs Cuse,2240.69911478301,0.0,Labels,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC CUSE,,,,", ",,
Duke vs Cuse,2243.8922333333335,0.0,Labels,301,,,,,,,,,,,,,,,,,From ,,,,,,,,,,,,,,To A25 CUSE,,,,
Duke vs Cuse,2244.199271057997,0.0,Labels,302,,,,,,,,,,,,,,,,,From A25 CUSE,,,,,,,,,,,,,,,,,,
Duke vs Cuse,2245.5988548899945,0.0,Labels,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 DUKE,", ",,
Duke vs Cuse,2249.4988210519964,0.0,Labels,304,,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,,
Duke vs Cuse,2251.5876343439845,0.0,Labels,305,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,
Duke vs Cuse,2261.398324479986,0.0,Labels,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid DUKE,", ",,
Duke vs Cuse,2266.4991667630056,0.0,Labels,307,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,
Duke vs Cuse,2267.8987275869986,0.0,Labels,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid CUSE,,", ",,
Duke vs Cuse,2269.9804999689723,0.0,Labels,309,,,,,,,,,,,,,,,,,From DMid CUSE,,,,,,,,,,,,,,,,,,
Duke vs Cuse,2270.8650592319873,0.0,Labels,310,,,,,,,,,,,,,,,,,From DMid CUSE,,,,,,,,,,,,,,,,,,
Duke vs Cuse,2273.997423193981,0.0,Labels,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 CUSE,,", ",,
Duke vs Cuse,2280.598970764001,0.0,Labels,312,,,,,,,,,,,,,,,,,From D25 CUSE,,,,,,,,,,,,,,To DMid CUSE,,,,
Duke vs Cuse,2287.598809596003,0.0,Labels,313,,,,,,,,,,,,,,,,,From DMid CUSE,,,,,,,,,,,,,,,,,,
Duke vs Cuse,2289.999921808993,0.0,Labels,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 DUKE,", ",,
Duke vs Cuse,2311.6633333333334,0.0,Labels,315,,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,,,,
Duke vs Cuse,2311.8001022319727,0.0,Labels,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To A25 CUSE,,", ",,
Duke vs Cuse,2315.4710333333333,0.0,Labels,317,,,,,,,,,,,,,,,,,From A25 CUSE,,,,,,,,,,,,,,,,,,
Duke vs Cuse,2315.4710333333333,0.0,Labels,318,,,,,,,,,,,,,,,,,From A25 CUSE,,,,,,,,,,,,,,,To D25 DUKE,,,
Duke vs Cuse,2318.7858700499714,0.0,Labels,319,,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,,
Duke vs Cuse,2321.999417557005,0.0,Labels,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid DUKE,", ",,
Duke vs Cuse,2326.2989500069843,0.0,Labels,321,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,
Duke vs Cuse,2327.297292750977,0.0,Labels,322,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,,,,
Duke vs Cuse,2328.599948457009,0.0,Labels,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid CUSE,,", ",,
Duke vs Cuse,2330.099650671997,0.0,Labels,324,,,,,,,,,,,,,,,,,From DMid CUSE,,,,,,,,,,,,,,To AMid CUSE,,,,
Duke vs Cuse,2343.2984150440047,0.0,Labels,325,,,,,,,,,,,,,,,,,From AMid CUSE,,,,,,,,,,,,,,To DMid CUSE,,,,
Duke vs Cuse,2353.199838632974,0.0,Labels,326,,,,,,,,,,,,,,,,,From DMid CUSE,,,,,,,,,,,,,,To AMid CUSE,,,,
Duke vs Cuse,2355.398916313998,0.0,Labels,327,,,,,,,,,,,,,,,,,From DMid CUSE,,,,,,,,,,,,,,,,,,
Duke vs Cuse,2357.0990751059844,0.0,Labels,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid DUKE,", ",,
Duke vs Cuse,2358.7856555555554,0.0,Labels,329,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,,,,
Duke vs Cuse,2358.7856555555554,0.0,Labels,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid CUSE,,", ",,
Duke vs Cuse,2365.175811111111,0.0,Labels,331,,,,,,,,,,,,,,,,,From AMid CUSE,,,,,,,,,,,,,,To A25 CUSE,,,,
Duke vs Cuse,2365.9992506769927,0.0,Labels,332, ,,,,,,,,,,,,,,,Middle,From AMid CUSE,,,,,,,,,,,,,,,,,,
Duke vs Cuse,2369.7149777777777,0.0,Labels,333,,,,,,,,,,,,,,,,,From A25 CUSE,,,CE CUSE,ACE-0 CUSE,,,,,,,,,,,To Circle CUSE,,,
Duke vs Cuse,2369.7149777777777,0.0,Labels,334,,,,,,,,,,,,,,,,,From A25 CUSE,,,,,,,,,,,,,,,,,,
Duke vs Cuse,2369.8988278200122,0.0,Labels,335,,,,,,,,,,,,,,,,,From A25 CUSE,,,,,,,,,,,,,,,To D25 DUKE,,,
Duke vs Cuse,2378.619622128018,0.0,Labels,336,,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,,
Duke vs Cuse,2381.4984728039854,0.0,Labels,337,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,
Duke vs Cuse,2383.798426418998,0.0,Labels,338,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,
Duke vs Cuse,2385.19833279899,0.0,Labels,339,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,
Duke vs Cuse,2387.199973235984,0.0,Labels,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 CUSE,,", ",,
Duke vs Cuse,2410.49863792401,0.0,Labels,341,,,,,,,,,,,,,,,,,From D25 CUSE,,,,,,,,,,,,,,To DMid CUSE,,,,
